Gene,Pattern_1 x Pattern_2,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
C1QC,vsBoth,1757,3,2,315.335279530171,3.35593913244053e-69,3.18783709044283e-66,-2.21893240554622,-13.4396979331085,-15.6374935455189,0.0264913234887122,3.53878210386419e-41,4.04332202601261e-55,0.0489736915297866,5.59023490583958e-39,2.24655337259108e-52
TYROBP,vsBoth,1757,3,2,315.113536851746,3.74942685905517e-69,3.40676184784935e-66,-3.36477819006598,-14.1647159183033,-15.0486664437702,0.000766052158502921,1.51478238308297e-45,3.52263791198056e-51,0.00227906174851506,3.43770261107267e-43,1.29000601535779e-48
LAPTM5,vsBoth,1757,3,2,295.049682087765,8.52659413273422e-65,7.12755056743519e-62,-2.62833816338191,-13.3130735668981,-14.8894841600149,0.00858031720211244,1.94320225997212e-40,3.8573403630876e-50,0.0177114136305892,3.01065557835872e-38,1.24306650540861e-47
HLA-DRB5,vsBoth,1757,3,2,294.955859204654,8.93611956911726e-65,7.18257795213125e-62,-4.23174130533963,-14.2836586773788,-14.0042669335611,2.31889031151929e-05,2.76685537254203e-46,1.46786503692534e-44,0.000109432813930461,6.65408068921937e-44,2.91996411604666e-42
APOE,vsBoth,1757,3,2,293.358000262106,1.98664208809025e-64,1.53766097618185e-61,-2.39914014291637,-13.1321299135251,-14.9571894524698,0.0164336238007821,2.15508553421957e-39,1.39806902212817e-50,0.0317614226102916,3.01955593155477e-37,4.79299705394706e-48
TRBC2,vsBoth,1757,3,2,283.977506127241,2.1630574393134e-62,1.41261169896161e-59,-5.00343575839047,-14.4869427652785,-13.2104260162964,5.63174394605108e-07,1.46520560757613e-47,7.63908579259906e-40,3.84346845416015e-06,3.87030458276625e-45,1.10890621059593e-37
HLA-DQA1,vsBoth,1757,3,2,283.245793207401,3.11858434080525e-62,1.97491441073176e-59,-2.40388062015203,-12.9338840078259,-14.6742174711037,0.0162220698299762,2.89800590191209e-38,9.42971347843851e-49,0.0313788968992085,3.70599754742139e-36,2.61967195307034e-46
LYZ,vsBoth,1757,3,2,275.333569771755,1.62957736148478e-60,8.96181781587077e-58,-3.88073257460653,-13.6803456012809,-13.6532267148788,0.000104142302995264,1.33058780233186e-42,1.93133681739603e-42,0.00040768827214837,2.38219569544148e-40,3.38256849333719e-40
SERPING1,vsBoth,1757,3,2,269.578855641449,2.89531138817903e-59,1.5514414715427e-56,-4.81807513096803,-14.0843999051077,-12.9080289197188,1.44949793251716e-06,4.73665230945824e-45,4.05549635200811e-38,9.07724842077304e-06,9.9119063197793e-43,5.06559788526408e-36
C1R,vsBoth,1757,3,2,267.785624541082,7.09725589805562e-59,3.53139175613253e-56,-4.18563082191913,-13.6973013260138,-13.25125135892,2.84375225908258e-05,1.05368242997263e-42,4.43741978001494e-40,0.000131255743771405,1.90763876338752e-40,6.68225653414774e-38
TXNIP,vsBoth,1757,3,2,266.625970140655,1.26737815708134e-58,6.15945784341529e-56,-3.13389318894798,-13.0532176003497,-13.8215339204784,0.00172503635555989,6.09191486241623e-39,1.88999093607276e-43,0.0045021415900533,8.24865749395904e-37,3.50039355780924e-41
IGFBP7,vsBoth,1757,3,2,265.392602550379,2.34816487412837e-58,1.11527158044397e-55,-2.24089974443129,-12.4638882842592,-14.246550918719,0.0250325698161975,1.17498937019988e-35,4.70974531861902e-46,0.0464635177339466,1.22938985207992e-33,1.116001857631e-43
LIMD2,vsBoth,1757,3,2,254.04449391157,6.83815700682671e-56,2.91640418629928e-53,-3.85112082025863,-13.2123176856206,-13.0421315078831,0.000117578470375657,7.44948423038567e-40,7.04593000557692e-39,0.000451942245506431,1.09121399458368e-37,9.30582542457876e-37
ZFP36L2,vsBoth,1757,3,2,253.668314356901,8.2532579813043e-56,3.44953170586594e-53,-2.34242906245172,-12.2835196947863,-13.8533910418644,0.0191586756353696,1.11059296213142e-34,1.21345482167844e-43,0.0365589460578767,1.08454450901961e-32,2.27353459787263e-41
FAU,vsBoth,1757,3,2,249.728556284139,5.91742845902389e-55,2.37812346032079e-52,-3.98612577005147,-13.1957064591988,-12.8305202143185,6.71609213034133e-05,9.28800370259234e-40,1.10618920972353e-37,0.000278908228082963,1.33622860410599e-37,1.32029827676113e-35
IGLC2,vsBoth,1757,3,2,247.264397300457,2.02870238904928e-54,7.76326386202838e-52,-4.24987917585006,-13.2897255974288,-12.5934058608856,2.13885856383724e-05,2.65550257774739e-40,2.29550783016129e-36,0.000102023173591206,4.07505838430893e-38,2.51615766444822e-34
ITGB2,vsBoth,1757,3,2,244.486095404416,8.13802335520573e-54,2.93221400132913e-51,-2.97656137907971,-12.4845738664464,-13.2484664873036,0.00291500725212458,9.06272507512388e-36,4.60517230156831e-40,0.00693276927726692,9.60708481154415e-34,6.80762764175873e-38
CYBA,vsBoth,1757,3,2,239.730884798423,8.77202367493293e-53,2.90980556759918e-50,-5.04217013272178,-13.5436817897875,-11.8414508886687,4.60281767746743e-07,8.63501057661416e-42,2.38294501784136e-32,3.19402244776196e-06,1.44933255646858e-39,1.85489821606173e-30
LSP1,vsBoth,1757,3,2,235.448174886758,7.46583583804361e-52,2.36395511126417e-49,-3.97552369021225,-12.8723269488766,-12.3945289412649,7.02245525303545e-05,6.44313465526956e-38,2.79784980835776e-35,0.000290384060473124,7.86501732578473e-36,2.85327556721953e-33
CCL5,vsBoth,1757,3,2,234.203107524058,1.39136597534308e-51,4.3398158436895e-49,-2.97542530778012,-12.2572209160585,-12.9331224558593,0.00292582591017517,1.53680491951261e-34,2.92686128050467e-38,0.00695131714695554,1.48278668671297e-32,3.71342644195053e-36
HLA-DQB1,vsBoth,1757,3,2,227.721058016501,3.55631764961969e-50,1.03222119780211e-47,-4.140867009163,-12.7882626926893,-12.0465384171871,3.45995530814794e-05,1.90689070707587e-37,2.02267201645734e-33,0.000155901174161599,2.22650217124011e-35,1.78094613121186e-31
LTB,vsBoth,1757,3,2,225.05164104171,1.35100537276902e-49,3.81531220001716e-47,-2.77574761893077,-11.928844796912,-12.754099137387,0.00550749425179755,8.3727306289317e-33,2.9577420951495e-37,0.0119760128042124,6.77938736803902e-31,3.40414988422457e-35
LST1,vsBoth,1757,3,2,222.482269605768,4.88190129600545e-49,1.34239438531476e-46,-2.17277048486006,-11.4902050115863,-12.9843395312579,0.0297975957771034,1.47760850155134e-30,1.50127644997851e-38,0.0544919601357925,1.02183286633033e-28,1.9352053950803e-36
SERPINF1,vsBoth,1757,3,2,220.985475565419,1.03184316231055e-48,2.69543230074573e-46,-3.80160736771597,-12.4425410437368,-12.0381797933285,0.000143760416574962,1.53540415417389e-35,2.23840108887626e-33,0.00053794974274788,1.59612691201316e-33,1.93910520134748e-31
TRBC1,vsBoth,1757,3,2,220.809317798346,1.12684936339615e-48,2.87181682881132e-46,-3.65960804776636,-12.3575736533262,-12.1179540872248,0.000252601319256934,4.43336989872618e-35,8.48508849281256e-34,0.000876662251601562,4.46468057363593e-33,7.68091184745442e-32
BGN,vsBoth,1757,3,2,220.301119357341,1.45284657196332e-48,3.65802260974572e-46,-1.96505627757496,-11.3058476821032,-13.0172966128835,0.0494077243052109,1.2276286736035e-29,9.75642387756954e-39,0.0859633583554544,7.97612129748921e-28,1.27809152796161e-36
HLA-DRB1,vsBoth,1757,3,2,219.466309369918,2.20544605014298e-48,5.48683470903429e-46,-6.17928553388496,-13.6021888329097,-10.3356947584063,6.43923427884787e-10,3.88626144433879e-42,4.85878350659339e-25,7.16048184507079e-09,6.66163092049264e-40,2.26926314903592e-23
PLEKHO1,vsBoth,1757,3,2,217.391949570924,6.22211373781048e-48,1.47761060105413e-45,-3.76129143687376,-12.3357054453991,-11.9455285858946,0.000169038336366242,5.81771487886905e-35,6.85133755912778e-33,0.000619448422531103,5.78802668363891e-33,5.69049495310443e-31
HCST,vsBoth,1757,3,2,212.558024398854,6.97608011763266e-47,1.58463176411182e-44,-3.49903623376328,-12.071818785136,-11.9437563446358,0.000466943122291795,1.48808561679911e-33,6.99894236013459e-33,0.00148722168995606,1.33208464130467e-31,5.7537733800433e-31
THY1,vsBoth,1757,3,2,210.868750808141,1.62342623161372e-46,3.64799584820039e-44,-3.08066124686154,-11.7860555263829,-12.1294178751129,0.00206541485870842,4.60613182520969e-32,7.3771976421068e-34,0.00521467088974754,3.51746929382008e-30,6.71575059928061e-32
C1S,vsBoth,1757,3,2,210.408417236078,2.04358508425237e-46,4.49545695691642e-44,-2.26467476365847,-11.2712892407497,-12.5508806282843,0.0235326452317518,1.81886892211981e-29,3.93113585150138e-36,0.0439732706273011,1.17229739768466e-27,4.25116724666052e-34
FLNA,vsBoth,1757,3,2,208.112910630541,6.43955193545364e-46,1.40180996194906e-43,-2.76617146872857,-11.5307245036314,-12.2124871444488,0.00567187028685017,9.23631332900089e-31,2.666123822229e-34,0.0122886709603357,6.52739985395576e-29,2.5419676418684e-32
LRP1,vsBoth,1757,3,2,201.693286609787,1.59536218683548e-44,3.26861558632233e-42,-4.45640377666691,-12.3356838027357,-10.9751816087408,8.33459848807382e-06,5.81927836374048e-35,5.03046701744822e-28,4.39880070220549e-05,5.78802668363891e-33,2.9156803975591e-26
EMILIN1,vsBoth,1757,3,2,198.72799317022,7.02691310759126e-44,1.41200413579271e-41,-2.59567112867658,-11.2016780127444,-11.9918002685153,0.0094406378046251,4.00082634796878e-29,3.92285524044142e-33,0.0193017379705525,2.50528026155716e-27,3.34438976133506e-31
PTPRC,vsBoth,1757,3,2,196.077793063781,2.64391947784724e-43,5.11598418963441e-41,-2.43356380659289,-11.0368050773065,-11.9882553109747,0.0149510000479754,2.53901215926683e-28,4.09438117029538e-33,0.0291441403064394,1.49310594606812e-26,3.47225072615629e-31
CD53,vsBoth,1757,3,2,189.664052148788,6.53092006389375e-42,1.17657903013148e-39,-2.31970145842658,-10.80858072358,-11.8290526929746,0.02035703289575,3.1348248299125e-27,2.76241696415412e-32,0.038598831613229,1.72393967523482e-25,2.1399434876642e-30
HLA-DMB,vsBoth,1757,3,2,188.452796893082,1.19672704287457e-41,2.10161359176409e-39,-2.30800467560322,-10.7713220686095,-11.7934418471293,0.0209988764376478,4.70200278591012e-27,4.21937814746949e-32,0.0396525133059672,2.54239499628758e-25,3.23746857572266e-30
CD68,vsBoth,1757,3,2,188.203704742468,1.35545398367792e-41,2.3605231125751e-39,-3.2457974371792,-11.3321830385773,-11.2662040114703,0.00117122143731393,9.09102369780353e-30,1.92699813662428e-29,0.00326164725534728,5.97892509562075e-28,1.23213178473917e-27
EEF1G,vsBoth,1757,3,2,187.657774799775,1.78086893846968e-41,3.07575198976358e-39,-2.24994747362171,-10.7150578325905,-11.7960523738465,0.0244522798450469,8.65031791717758e-27,4.09054821915508e-32,0.0455069975910419,4.6306502524745e-25,3.15363652895913e-30
CTSC,vsBoth,1757,3,2,187.000461092828,2.47380701665502e-41,4.16916282532715e-39,-2.00056342931923,-10.5397192909194,-11.8997491352841,0.0454394579788334,5.66677889694079e-26,1.18703447298872e-32,0.0796525224557162,2.87134617504424e-24,9.56334323163363e-31
MS4A6A,vsBoth,1757,3,2,186.117618591369,3.84656105657411e-41,6.37979626668934e-39,-2.85272461480232,-11.0479158335219,-11.4186314030097,0.00433461670399591,2.24363156609319e-28,3.37506882093583e-30,0.00970320630056766,1.32910424354631e-26,2.26593682965579e-28
CD48,vsBoth,1757,3,2,183.945060313902,1.13982365610168e-40,1.83231036655484e-38,-2.26230535418525,-10.6304349894094,-11.6608376423566,0.0236785438557199,2.15106821861217e-26,2.02044849980993e-31,0.0441895271192049,1.12168809729767e-24,1.50025284227822e-29
GSN,vsBoth,1757,3,2,183.080589097695,1.75612411091735e-40,2.78026376287506e-38,-2.04079291481402,-10.4680596843057,-11.7436987945744,0.0412714151237868,1.21099721907801e-25,7.60845557216813e-32,0.0730856480810613,5.94902383872071e-24,5.75563589832606e-30
RPS15,vsBoth,1757,3,2,181.095859533479,4.73733126563674e-40,7.33338879920567e-38,-3.85242355948335,-11.4916485097001,-10.6417011033055,0.000116954492553707,1.45312147819274e-30,1.9061702468302e-26,0.000449758410147466,1.00923044733274e-28,1.00045997352362e-24
IGHM,vsBoth,1757,3,2,178.786881888426,1.50287160687555e-39,2.29248254310111e-37,-2.09173239354033,-10.3925129091307,-11.5672795172062,0.0364624610454201,2.68192358452975e-25,6.03665139243365e-31,0.0653525733954231,1.29382738675233e-23,4.32304728383481e-29
CD14,vsBoth,1757,3,2,178.130269596873,2.08690859189518e-39,3.1375694786637e-37,-5.16633730580079,-12.074500410618,-9.62008619464313,2.38725810489592e-07,1.44036364643722e-33,6.57760219629203e-22,1.74606853582333e-06,1.29656868352195e-31,2.40874782247394e-20
IL10RA,vsBoth,1757,3,2,176.909274588872,3.84272339369471e-39,5.73608810581657e-37,-3.27834118305058,-11.0626639066578,-10.8450662292533,0.00104419103613049,1.90358418597687e-28,2.1048336436265e-27,0.00296581176893542,1.13601674032019e-26,1.16948912068117e-25
HLA-DMA,vsBoth,1757,3,2,176.817963284051,4.02223204951664e-39,5.9194792514647e-37,-3.25237494710333,-11.0454011403378,-10.8572485657584,0.00114444942957954,2.30734797198213e-28,1.84216150696232e-27,0.00319592957691769,1.36184241291385e-26,1.02708471839737e-25
RPS11,vsBoth,1757,3,2,175.925263650817,6.28513173068939e-39,9.18508272083545e-37,-2.63913937214679,-10.6600454097103,-11.1760868005452,0.00831168023960092,1.56521002842867e-26,5.33927583003122e-29,0.0172296544063669,8.26892760264627e-25,3.29623568771238e-27
HCLS1,vsBoth,1757,3,2,175.048748240794,9.74198120756781e-39,1.41380502274828e-36,-3.55527380261563,-11.1704600583125,-10.6087599805565,0.000377585671612893,5.68854775520955e-29,2.71325978471938e-26,0.00123810295618611,3.48515475207952e-27,1.40124214458921e-24
RPS9,vsBoth,1757,3,2,174.997169636015,9.99648777459317e-39,1.44073518285137e-36,-3.05920656345833,-10.8862400947546,-10.905024539552,0.00221924074651629,1.34061405787547e-27,1.09063840222234e-27,0.00553624804901951,7.57940853142018e-26,6.20970196996771e-26
HLA-E,vsBoth,1757,3,2,174.477852066323,1.29603227427772e-38,1.85510153889423e-36,-7.36191101903313,-12.8099277080664,-7.5804401181467,1.81295810893252e-13,1.44268906987387e-37,3.44384689804088e-14,3.11098977734076e-12,1.70926830756454e-35,6.37091906637575e-13
GNAI2,vsBoth,1757,3,2,173.683213654384,1.92827670789348e-38,2.70450514372872e-36,-2.47345069123139,-10.5009458578648,-11.1855892042836,0.0133815268718297,8.55188793074221e-26,4.79708477375317e-29,0.0264235958928666,4.25298056259411e-24,2.97290103690326e-27
RARRES2,vsBoth,1757,3,2,170.972824028022,7.47692431628065e-38,1.02125989778845e-35,-4.58451838834884,-11.6017223811857,-9.77320285133576,4.55034043083684e-06,4.03867076507201e-31,1.46738338545126e-22,2.53088144156279e-05,2.93131090259484e-29,5.69733698548824e-21
NOP53,vsBoth,1757,3,2,167.812576035377,3.63046385220936e-37,4.83244799894721e-35,-4.55318686081368,-11.4995294191761,-9.67448202514833,5.28392996679354e-06,1.32636581759608e-30,3.8704659210042e-22,2.89887516360042e-05,9.25183221598511e-29,1.45034459035211e-20
SPOCK2,vsBoth,1757,3,2,164.804151992703,1.63392868561989e-36,2.12085973118536e-34,-4.45582448228997,-11.368164964377,-9.6272695205027,8.35713864326957e-06,6.02407319944753e-30,6.13376740899088e-22,4.40780932762692e-05,3.99448113015218e-28,2.25133016540023e-20
PSAP,vsBoth,1757,3,2,164.574153712976,1.83305961460185e-36,2.36464690283639e-34,-2.19665446706324,-10.0908073741336,-11.0002400107093,0.0280451330820674,6.06684477577278e-24,3.81116177708678e-28,0.0515739818935577,2.60680186325405e-22,2.22497281573186e-26
ZYX,vsBoth,1757,3,2,163.722418278694,2.80626441274083e-36,3.57593376204012e-34,-2.39385326315107,-10.1906921636546,-10.8642068605164,0.0166724173724835,2.18205034431328e-24,1.70699960921966e-27,0.0321766272754613,9.71253513754695e-23,9.55030718866541e-26
NNMT,vsBoth,1757,3,2,163.086231647508,3.85722311386699e-36,4.85591859238508e-34,-2.94982450622511,-10.5072259934102,-10.5293669962902,0.00317954476496909,8.0012476591217e-26,6.32584292018376e-26,0.0074497607674781,3.9914583136665e-24,3.18525959290378e-24
RPL18A,vsBoth,1757,3,2,161.577105581964,8.20308708173151e-36,1.00840066961191e-33,-3.42515924626057,-10.7372635134891,-10.1865129192648,0.000614439158972352,6.80310178761083e-27,2.27788700440027e-24,0.00188364881440668,3.65394597012578e-25,1.00283041808474e-22
AEBP1,vsBoth,1757,3,2,161.084809728962,1.04924765711019e-35,1.28229108411045e-33,-2.06404323321252,-9.91449243064753,-10.9395709078367,0.0390136174625158,3.60081972755075e-23,7.45519120692803e-28,0.0694394695754199,1.4688609688614e-21,4.27492868032852e-26
TAGLN,vsBoth,1757,3,2,160.389461290516,1.48549434562268e-35,1.79444282282212e-33,-2.15890877717053,-9.95564657674871,-10.8645156568072,0.0308572447957435,2.38268946197935e-23,1.70123486738513e-27,0.0562319368235484,9.92048457386906e-22,9.55030718866541e-26
IGHG4,vsBoth,1757,3,2,157.972242699056,4.97465939655968e-35,5.90684273121046e-33,-10.1245962825967,-12.5071963559682,-3.30196269284299,4.297485189681e-24,6.81887095587546e-36,0.000960108391966773,1.86143491562715e-22,7.27632236503453e-34,0.00275565132165312
WIPF1,vsBoth,1757,3,2,156.756690702882,9.13518008478419e-35,1.07251119894281e-32,-3.02390679135213,-10.3778512242766,-10.2456061652078,0.00249533305248381,3.12734782529385e-25,1.23846122268081e-24,0.00610246696592164,1.48208692673411e-23,5.63709765001577e-23
CXCL12,vsBoth,1757,3,2,156.47274016196,1.05287348719259e-34,1.21563260416302e-32,-3.22444641128197,-10.4844205668046,-10.1142277766401,0.00126216476816953,1.01868152035833e-25,4.77769738742567e-24,0.00346638161062137,5.03497402991831e-24,2.0638884183268e-22
RPL36,vsBoth,1757,3,2,154.300660819161,3.11915693515877e-34,3.52346711518638e-32,-2.76810754780848,-10.1608975426569,-10.3002465084702,0.00563828462410032,2.96335745263347e-24,7.0280970789591e-25,0.0122290591126839,1.2905021252509e-22,3.2635080182498e-23
IGLC3,vsBoth,1757,3,2,147.757655927952,8.21925937650753e-33,8.808517048731e-31,-4.61914771478293,-10.956949231021,-8.82604988189058,3.85319482439734e-06,6.15390182570352e-28,1.08437678004292e-18,2.17771056490756e-05,3.55404373181222e-26,3.11453886931044e-17
EEF1D,vsBoth,1757,3,2,145.542309153077,2.48822200019663e-32,2.63953621117305e-30,-2.54300156914302,-9.7818849227343,-10.0861316325163,0.0109904735546742,1.34678622954937e-22,6.362774498982e-24,0.0221168353174055,5.24173104268818e-21,2.72668578463024e-22
CSF1R,vsBoth,1757,3,2,137.399754968412,1.45888917284259e-30,1.42466663243292e-28,-2.92901919435956,-9.77217143883353,-9.53374376691276,0.00340033423922792,1.48240225061609e-22,1.51711171572381e-21,0.00789020529906098,5.74181429427332e-21,5.40148636890596e-20
SPI1,vsBoth,1757,3,2,136.053564057514,2.85985453332439e-30,2.76690926099134e-28,-2.10465489764719,-9.2418314264236,-9.94519145773023,0.0353213591966808,2.42313642805655e-20,2.64664602295319e-23,0.0635051395599329,7.87177364219257e-19,1.09910843731559e-21
IGKC,vsBoth,1757,3,2,135.906148426808,3.07861116986864e-30,2.96483024091773e-28,-10.0951193655382,-11.4031603597656,-1.80408434711678,5.80603949712223e-24,4.03211045333971e-30,0.0712180851756362,2.50140947639386e-22,2.69582554915613e-28,0.120135783755761
NCF1,vsBoth,1757,3,2,135.29140847912,4.18643087140486e-30,4.01321249314765e-28,-3.76708369492469,-10.1637758783267,-8.90977446144701,0.000165165641830846,2.87713292248731e-24,5.11364816651475e-19,0.000607467241912902,1.25634804281946e-22,1.50358052750095e-17
IGHG1,vsBoth,1757,3,2,133.61453111906,9.68218143050866e-30,9.1148463093205e-28,-7.96676314418168,-11.5247364182959,-4.94456281979471,1.62884429964903e-15,9.90147524731889e-31,7.63149302350051e-07,3.57082560547548e-14,6.96692011615936e-29,5.06868289726561e-06
EVI2B,vsBoth,1757,3,2,132.867554021701,1.40662143827335e-29,1.30646999186828e-27,-2.47462784129977,-9.37305780299864,-9.61167067088277,0.0133375076940589,7.04610155037752e-21,7.13812483400657e-22,0.0263431308500088,2.42076405716915e-19,2.60218564367303e-20
CD4,vsBoth,1757,3,2,130.231080064256,5.25630161642018e-29,4.73474961982538e-27,-3.62927545870698,-9.9374580211783,-8.78665589076366,0.000284217831903101,2.86032912956724e-23,1.54077821021379e-18,0.000972521113921143,1.18479391426008e-21,4.36238610542809e-17
PLTP,vsBoth,1757,3,2,129.18266768111,8.87851094236359e-29,7.96322410615941e-27,-4.11574140741833,-10.1484124237265,-8.40166175211084,3.85936814198345e-05,3.36797510951866e-24,4.40204282703143e-17,0.000171927008216144,1.46275425713407e-22,1.11700970192059e-15
SLCO2B1,vsBoth,1757,3,2,129.040230574781,9.53388609468472e-29,8.44233693248819e-27,-2.74807995972332,-9.41838674019886,-9.293143638366,0.00599453881433184,4.58071698973723e-21,1.49797270000978e-20,0.0128821024160215,1.59759941245965e-19,4.97666682788816e-19
TNFRSF14,vsBoth,1757,3,2,127.704035315859,1.85960657382698e-28,1.61925242415984e-26,-2.08588201354408,-8.98273844378158,-9.61022130646228,0.0369893119376236,2.64109830332285e-19,7.23932216892e-22,0.0661937786818002,7.88074388174834e-18,2.63311959611305e-20
CCL19,vsBoth,1757,3,2,127.575487019731,1.98305600949634e-28,1.71958109902301e-26,-5.68339575880197,-10.755364857785,-7.05944299791463,1.32046221554421e-08,5.59123101406182e-27,1.67171334302781e-12,1.19263495958879e-07,3.01309382373171e-25,2.53876692706947e-11
ADA2,vsBoth,1757,3,2,127.03847942644,2.59384904583384e-28,2.22156792458343e-26,-3.55866651999384,-9.80146770195842,-8.69564944167169,0.000372742439269877,1.10961454965404e-22,3.44851604292014e-18,0.00122396554390779,4.37144724659549e-21,9.48247829245428e-17
TBC1D10C,vsBoth,1757,3,2,126.88023753857,2.80741416738456e-28,2.39466699061235e-26,-3.00561769457779,-9.49834967134371,-9.04511147986971,0.00265042002043261,2.13242893608304e-21,1.49512532792947e-19,0.00641042133858311,7.56824393108062e-20,4.57133859751947e-18
ARHGAP45,vsBoth,1757,3,2,125.951339050436,4.46698229394238e-28,3.77939254974931e-26,-3.40206798791189,-9.68519778532236,-8.75216727065276,0.000668779981258287,3.48533264530704e-22,2.0929387090761e-18,0.00202747917930664,1.31213002135122e-20,5.85477802419154e-17
JAK3,vsBoth,1757,3,2,125.516548996918,5.55172175277827e-28,4.67822101570807e-26,-3.54762244344363,-9.74795471428468,-8.63646894330034,0.000388725019218073,1.88222074516544e-22,5.79771522062444e-18,0.00126843382637927,7.20385341255363e-21,1.57006025798188e-16
MYO1F,vsBoth,1757,3,2,122.780453461581,2.18053613499615e-27,1.7731067762315e-25,-4.04904509274457,-9.91136615264412,-8.16432167589359,5.14270363000165e-05,3.71530715191252e-23,3.2324645972678e-16,0.000221330131746855,1.51173596310016e-21,7.65951500820236e-15
IL2RG,vsBoth,1757,3,2,121.293177431561,4.5869200926052e-27,3.67269946725147e-25,-4.02831722555995,-9.85301215669057,-8.11191055020409,5.61775097302008e-05,6.65199222750126e-23,4.98299785821779e-16,0.000239594551160065,2.65964145810739e-21,1.15693147679342e-14
HSPG2,vsBoth,1757,3,2,117.686239152904,2.78456826938608e-26,2.14730286692363e-24,-3.22151688000542,-9.32632990291739,-8.50393939529942,0.00127513950797764,1.0960035904304e-20,1.83263235175161e-17,0.00349962917595702,3.7022863422652e-19,4.77046931886489e-16
LCK,vsBoth,1757,3,2,117.235194731241,3.48899961628056e-26,2.65033478429765e-24,-2.87838423578605,-9.12420479300354,-8.70116064602822,0.00399717955917149,7.22648209357314e-20,3.28506838059103e-18,0.00906175097749322,2.28762880105587e-18,9.0637511672026e-17
CD27,vsBoth,1757,3,2,116.514905913174,5.00160800263299e-26,3.74636573616575e-24,-5.44864476573695,-10.2846253903615,-6.73092455386391,5.07550706163346e-08,8.26628902290132e-25,1.68588371769399e-11,4.16191579053943e-07,3.81646747925527e-23,2.24686884559167e-10
