Gene,Pattern_1 x Pattern_5,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
CARD19,vsBoth,2294,3,2,508.971473096548,3.00779957755355e-111,2.78055833193661e-109,-12.1753790297373,-2.42712169617195,21.5735635405427,4.20436418396396e-34,0.0152191498152896,3.18211308867082e-103,1.02746708033979e-32,0.0256169826041243,4.60188552107284e-101
NINJ1,vsBoth,2294,3,2,508.137181960619,4.56470706413989e-111,4.20133235706033e-109,-12.5965466759135,-2.93742113564156,21.3993097673972,2.2059302099088e-36,0.00330954336217553,1.3560053964842e-101,5.91761827760419e-35,0.00667531268057007,1.90610966572992e-99
UQCRC1,vsBoth,2294,3,2,505.336061137295,1.85211765106195e-110,1.68985603945805e-108,-12.4883647572932,-2.84163589669827,21.3678709348479,8.6411457918627e-36,0.00448827185840255,2.65988305114652e-101,2.2712576321439e-34,0.0087074555398025,3.69460909815775e-99
CREB3L4,vsBoth,2294,3,2,500.995885087056,1.62228004159686e-109,1.46109642373005e-107,-11.8594141185042,-2.1487983508727,21.4786427928758,1.92316085386093e-32,0.0316503881947014,2.4660678655281e-102,4.40859221959432e-31,0.0499195701242402,3.52286816790197e-100
CISD3,vsBoth,2294,3,2,499.015974403364,4.36574100146093e-109,3.91517414169477e-107,-11.8003855445893,-2.10281987035416,21.4479163450442,3.88527251331853e-32,0.0354815183888321,4.77570066082476e-102,8.78046602334661e-31,0.0553878606618841,6.79464261630379e-100
APOC1,vsBoth,2294,3,2,495.499148441138,2.5335356639606e-108,2.24330151511448e-106,-8.92718172747243,-17.0842504771598,-17.2264713272107,4.36999202776531e-19,1.94425368270935e-65,1.68098253269837e-66,5.07167304622617e-18,1.21574667113473e-63,1.07797606138844e-64
VPS28,vsBoth,2294,3,2,491.505081267915,1.86649868791198e-107,1.63201979024304e-105,-11.9023853949743,-2.31165424025908,21.2216538018891,1.1501189384853e-32,0.0207967450018522,6.02665769290692e-100,2.66606066861811e-31,0.0340178371278668,8.11451358789789e-98
DSTN,vsBoth,2294,3,2,490.98072444483,2.42599737367704e-107,2.11242966334492e-105,-11.7948611997399,-2.19132391727007,21.2446592386941,4.14884103451461e-32,0.0284283604784732,3.69372643707024e-100,9.35205719274616e-31,0.0452705022627563,5.03119900974893e-98
MAL2,vsBoth,2294,3,2,479.565838672916,7.30468138267722e-105,5.87313175538243e-103,-11.6792468229458,-2.19192485506527,20.9887425792527,1.62731023025364e-31,0.0283849330425032,8.31155519633518e-98,3.55640149947596e-30,0.0452115903086456,1.04689846849323e-95
BAG1,vsBoth,2294,3,2,474.177346009499,1.08068118983473e-103,8.55777161082336e-102,-12.4448088936518,-3.1694854545998,20.5640810546786,1.49241152373254e-35,0.00152709101360921,5.7580320120733e-94,3.88203743649215e-34,0.00335008629753761,6.72255019828173e-92
PPIA,vsBoth,2294,3,2,468.007212355244,2.36333393809762e-102,1.81665064802119e-100,-12.4392005179659,-3.24007985530396,20.3993079424357,1.60098303588692e-35,0.00119496229042965,1.69598746349511e-92,4.15522495178273e-34,0.00268602819561716,1.92881525702735e-90
RPS14,vsBoth,2294,3,2,467.352497310284,3.27864697690522e-102,2.51103674490351e-100,-12.2247271909883,-2.98993635242879,20.4670599023965,2.29350354766607e-34,0.00279035583101927,4.23406232291302e-93,5.6323061965116e-33,0.00572605457598127,4.86253000496109e-91
IMPDH2,vsBoth,2294,3,2,467.037325764639,3.83825026682029e-102,2.92893388542632e-100,-12.5540642604113,-3.39142451021941,20.325502861811,3.77618955174002e-36,0.000695303143735955,7.65012066699398e-92,1.00457577150829e-34,0.0016441923879395,8.56180065221345e-90
C1QC,vsBoth,2294,3,2,459.778852340291,1.44640783748912e-100,1.08403101677533e-98,-3.57504821365145,-12.6287947860221,-19.3936912351629,0.000350163361138011,1.46504925694134e-36,8.72452009274818e-84,0.000880721502799312,3.96036622980251e-35,8.63653760843258e-82
RHPN1,vsBoth,2294,3,2,459.303790615314,1.83421022130003e-100,1.36010252628909e-98,-11.4022166726762,-2.11262383947049,20.5498555195066,4.07606486001526e-30,0.0346329766117981,7.71925915995165e-94,8.45080066729535e-29,0.0541884267182461,8.98245713241791e-92
TGM2,vsBoth,2294,3,2,457.6594574682,4.17360664679148e-100,3.08391322122955e-98,-14.6585127774943,-6.17099436665433,18.9587374113032,1.18847676063198e-48,6.78618404024088e-10,3.74015107712866e-80,4.78961586262949e-47,3.84397291331633e-09,3.33594896326029e-78
MYL6,vsBoth,2294,3,2,457.094685343471,5.53541548104222e-100,4.06156272271577e-98,-14.1620716969723,-5.53268980064664,19.2435937379343,1.57287918020132e-45,3.15356899162328e-08,1.59739740015453e-82,5.8000126076217e-44,1.48815256483987e-07,1.52958418082372e-80
GUK1,vsBoth,2294,3,2,456.183841070362,8.72845836900066e-100,6.35995482199579e-98,-14.2698412028215,-5.68470479862115,19.1527175701749,3.37345897024391e-46,1.31038807551527e-08,9.18653427592736e-82,1.2802386083403e-44,6.44592073764804e-08,8.58598902991062e-80
RALY,vsBoth,2294,3,2,453.193295470516,3.89337531311671e-99,2.80764539332489e-97,-11.9337897285057,-2.81921748469551,20.1949265902155,7.88980722732498e-33,0.00481408880244546,1.08487903342096e-90,1.84228309357246e-31,0.00925879535330223,1.19889367900879e-88
PCBD1,vsBoth,2294,3,2,451.223891695607,1.04226191072829e-98,7.41419193106211e-97,-11.4563106954253,-2.27634414932051,20.3154959220258,2.18630754213354e-30,0.0228254196323721,9.37979149011971e-92,4.5814680766641e-29,0.0370482147115985,1.04642740490726e-89
SIVA1,vsBoth,2294,3,2,448.283838716992,4.53316220706761e-98,3.20297673115534e-96,-11.1655322366256,-1.97086308393849,20.3346803996176,6.01299715564154e-29,0.0487395386575937,6.34515778707806e-92,1.17263455074115e-27,0.0740576300374074,7.12401070138969e-90
RPL15,vsBoth,2294,3,2,443.994826291633,3.87033425690845e-97,2.66291686495816e-95,-12.271988822523,-3.34498621696496,19.8045499680719,1.28068410281366e-34,0.000822866595027066,2.71982291459651e-87,3.18287133953873e-33,0.00191542544097775,2.87027077671923e-85
APOE,vsBoth,2294,3,2,440.648492457357,2.0625079602821e-96,1.38723492136282e-94,-7.82426141962617,-15.6902062590821,-16.6455409088265,5.10645957474997e-15,1.76481213199023e-55,3.26007052234158e-62,4.44957109783941e-14,8.54256583228658e-54,1.89992368650295e-60
TMSB10,vsBoth,2294,3,2,438.548375908618,5.89427165366871e-96,3.93921307809675e-94,-2.54536542520106,-11.5483957225051,-19.3286659953752,0.0109163432383767,7.52112361998284e-31,3.0828623737207e-83,0.0190279318527371,1.60283399789834e-29,3.0177701820973e-81
IFI27,vsBoth,2294,3,2,431.217547888645,2.30302804214181e-94,1.49163714396129e-92,-12.2841405203602,-3.52802651491414,19.4361060480019,1.10210067763858e-34,0.000418670216957658,3.82089602950695e-84,2.74486336028172e-33,0.00103677744798295,3.83639795054095e-82
CENPX,vsBoth,2294,3,2,430.206618244208,3.81785833204567e-94,2.46516175686087e-92,-12.7065527876575,-4.06178697485679,19.2139381876813,5.43792124085645e-37,4.86985058066514e-05,2.82963954198159e-82,1.49296428317326e-35,0.000145104535446612,2.68754575092749e-80
SLC25A5,vsBoth,2294,3,2,428.245532058492,1.01780425851242e-93,6.51177511124485e-92,-12.1303668127118,-3.37998038674306,19.4170972550515,7.2922061704869e-34,0.000724910026250454,5.53302444098588e-84,1.76368003608569e-32,0.00170662478344567,5.50825906246815e-82
VDAC1,vsBoth,2294,3,2,426.398000880993,2.56360176196749e-93,1.63517273479902e-91,-12.138893481439,-3.41498662800283,19.360293018534,6.57085999645102e-34,0.000637851428564812,1.66933257606513e-83,1.5925045654847e-32,0.0015204079836278,1.64324048706109e-81
NDUFB9,vsBoth,2294,3,2,425.359125605235,4.30962479511596e-93,2.73225004004557e-91,-12.3488710989045,-3.68589408211131,19.2378082540342,4.93997424046194e-35,0.000227901126720003,1.7860233079344e-82,1.25433941299359e-33,0.000595280317763812,1.70093309180029e-80
PYCARD,vsBoth,2294,3,2,422.854431282891,1.50774161792478e-92,9.44476353795566e-91,-12.9786628615594,-4.50308554036861,18.8603939269343,1.61678507252669e-38,6.69739107278075e-06,2.41414584193098e-79,4.72687695663336e-37,2.299108303992e-05,2.11565868272166e-77
NDUFA2,vsBoth,2294,3,2,420.896071082385,4.01401912228139e-92,2.50696997860342e-90,-11.3208785634884,-2.50228804880105,19.5293920853031,1.03430114818254e-29,0.0123393484795555,6.17703481725768e-85,2.09736935657419e-28,0.0212230513052339,6.3102720217462e-83
HSPA8,vsBoth,2294,3,2,418.681835494596,1.21449179693065e-91,7.51802665445123e-90,-12.5025306927275,-3.96650251549093,18.9703479482144,7.23120632973777e-36,7.29350062223544e-05,2.99914910714418e-80,1.9063694886695e-34,0.000210040992288063,2.68183455275473e-78
TXNL4A,vsBoth,2294,3,2,417.561472722297,2.12656308483e-91,1.30867819164685e-89,-12.6877482917937,-4.21237861285206,18.8473795245064,6.91452002297778e-37,2.52695518730161e-05,3.08763075783339e-79,1.89539830458257e-35,7.91463985669814e-05,2.69914229084032e-77
ATP5MD,vsBoth,2294,3,2,416.94600144314,2.89285163599351e-91,1.775043613489e-89,-11.2926486483459,-2.52030509939745,19.428319992081,1.42671424823419e-29,0.0117253152647817,4.44679600609219e-84,2.8650052635112e-28,0.0202722649352432,4.45211695857812e-82
BLOC1S1,vsBoth,2294,3,2,415.045125777951,7.48335015560413e-91,4.55122297750813e-89,-11.5665828257978,-2.87324657599793,19.2695664445708,6.08585604305012e-31,0.00406276885305107,9.67430764556131e-83,1.30011643200527e-29,0.00799763740947348,9.36568923637233e-81
NME2,vsBoth,2294,3,2,415.04112585724,7.4983315353315e-91,4.55122297750813e-89,-13.1586876764231,-4.84143787792319,18.5263221597877,1.51697798782158e-39,1.28902974787463e-06,1.26653416946341e-76,4.54085523407376e-38,4.9409994982341e-06,1.05043766552619e-74
PSMB1,vsBoth,2294,3,2,414.295079808766,1.08884604929393e-90,6.56592940931984e-89,-11.2897233760379,-2.55164357506467,19.354214127401,1.47500153134367e-29,0.0107216138804812,1.87837475551748e-83,2.96028005793715e-28,0.0187154259382013,1.84385043738534e-81
CRIP2,vsBoth,2294,3,2,413.825025720386,1.37732816377268e-90,8.28172822830079e-89,-11.739445858081,-3.09808527464932,19.1648116312532,8.00089574704475e-32,0.00194775374269854,7.28198591667694e-82,1.77169173498832e-30,0.00415717959464999,6.84234088459521e-80
PHGR1,vsBoth,2294,3,2,412.755248151352,2.35145501949242e-90,1.40584853515808e-88,-14.0617815827053,-6.04631030238011,17.9137556581619,6.52233013625521e-45,1.48200538694202e-09,9.21058406238055e-72,2.34843981197009e-43,8.06201753992513e-09,6.8867733004293e-70
CD59,vsBoth,2294,3,2,410.555725702024,7.06247473027658e-90,4.18661107951565e-88,-12.6501776282595,-4.26352844044755,18.6541985636664,1.11622172259227e-36,2.01223875201376e-05,1.16739428722346e-77,3.02905511778669e-35,6.40236253719037e-05,9.7910668357057e-76
RPL17,vsBoth,2294,3,2,410.244795996897,8.2503891671969e-90,4.87702582179231e-88,-11.1079879409867,-2.38871657000098,19.3057544132725,1.14715178539889e-28,0.0169073401500059,4.80485157745319e-83,2.21258002428583e-27,0.0282072610877092,4.69033594819056e-81
THBS1,vsBoth,2294,3,2,408.385138662741,2.09071046809656e-89,1.21533404911375e-87,-12.1385279489191,-3.6589989795119,18.832636310691,6.60027643582583e-34,0.000253202348357196,4.07937796182664e-79,1.59853145766913e-32,0.000654411776566049,3.54845297857703e-77
SLC2A4RG,vsBoth,2294,3,2,404.340998703513,1.57931124595991e-88,9.07995794423802e-87,-11.179672787856,-2.55229528328931,19.1104410582448,5.12787029763854e-29,0.0107015778592586,2.06714402912545e-81,1.0033609020023e-27,0.0186823074580261,1.90665552418705e-79
S100A14,vsBoth,2294,3,2,403.145765732247,2.87084185880516e-88,1.64154268139036e-86,-11.6363519422947,-3.11764726734054,18.8955297858589,2.69289183090076e-31,0.00182300843281173,1.24135214122267e-79,5.83078279245314e-30,0.00392213556666277,1.09607027504641e-77
VWA1,vsBoth,2294,3,2,400.806405212921,9.24687426403464e-88,5.24447720083154e-86,-11.6744516596071,-3.19586505272247,18.8105558254741,1.7217233336021e-31,0.00139412299479214,6.18855182245739e-79,3.76039784894002e-30,0.00308690506477131,5.3566031562758e-77
ATP5PF,vsBoth,2294,3,2,399.886022638737,1.46505351544147e-87,8.28683235081922e-86,-10.9301406090821,-2.31479581267867,19.07368244769,8.27201477188136e-28,0.0206241092059841,4.17820001158571e-81,1.54214930033663e-26,0.0337653131011738,3.81377415083493e-79
NDUFB10,vsBoth,2294,3,2,399.131212777562,2.13677290317046e-87,1.20214958104644e-85,-10.6471370008594,-1.99056849239091,19.1504649818092,1.79810280405348e-26,0.0465283470398328,9.59264236164778e-82,3.15156751820684e-25,0.0709647659248211,8.9417675828389e-80
DSCAM-AS1,vsBoth,2294,3,2,397.486725615296,4.86243957841281e-87,2.72102118807981e-85,-11.6429446246425,-3.20319406971629,18.7253432211267,2.49258621536474e-31,0.00135912358169746,3.0768205683871e-78,5.41040548365334e-30,0.00301682168443734,2.60543682925927e-76
PRDX6,vsBoth,2294,3,2,397.296578495362,5.3474180813484e-87,2.98445660736958e-85,-10.998658123412,-2.43081130621899,18.9740882805395,3.87860475697384e-28,0.0150650580431628,2.79315044197174e-80,7.35177607171385e-27,0.0253843627614512,2.50400236815742e-78
MRPL55,vsBoth,2294,3,2,394.776306819733,1.88544635810879e-86,1.04396020646209e-84,-11.2700245836015,-2.78947107813457,18.7973333335593,1.84518373960546e-29,0.0052794211580481,7.94096944674887e-79,3.68847821258334e-28,0.0100411007380054,6.85654909822233e-77
NDUFS6,vsBoth,2294,3,2,389.736870579101,2.34268478324945e-85,1.28694346011753e-83,-12.5159724454139,-4.39355769083658,18.0778879898896,6.10555111685828e-36,1.11510579742706e-05,4.75966360631517e-73,1.61688980669656e-34,3.69584532049247e-05,3.71697996562506e-71
ATP5MPL,vsBoth,2294,3,2,387.255335718887,8.10162812891986e-85,4.41591341000996e-83,-10.7462164930764,-2.26617954823552,18.7735920853513,6.17425641492369e-27,0.0234403923088921,1.24196816469644e-78,1.11098678409241e-25,0.0379587238615311,1.05935061271268e-76
RPL41,vsBoth,2294,3,2,387.20871870855,8.29268292113108e-85,4.50834070207087e-83,-11.5869935028586,-3.2778975333492,18.440827617593,4.79675487957779e-31,0.00104583352181253,6.17882234542737e-76,1.02910598277242e-29,0.00237804475079495,5.0379622938053e-74
MGAT4B,vsBoth,2294,3,2,384.465130093788,3.26932245981126e-84,1.75914696972152e-82,-11.38631947863,-3.07216325388453,18.4430851799985,4.89220636911328e-30,0.00212513463599239,5.92613436020707e-76,1.01011701658859e-28,0.00449130871891055,4.84316776014877e-74
AZIN1,vsBoth,2294,3,2,383.654970798133,4.90209376305576e-84,2.63095748382929e-82,-10.7943018156536,-2.37219748851317,18.6505857224171,3.66235462317591e-27,0.0176826364791162,1.24901455864211e-77,6.64442262094206e-26,0.0293710455711632,1.04506832428097e-75
SH3BGRL,vsBoth,2294,3,2,383.582489649516,5.08300685329801e-84,2.72109435756272e-82,-12.1376208573612,-4.00872379042573,18.0755411461815,6.67384146971859e-34,6.10477693997546e-05,4.96656901570884e-73,1.61523510281578e-32,0.000178570060949407,3.86139752986814e-71
NAA10,vsBoth,2294,3,2,380.697361178565,2.15089090176221e-83,1.13693817565441e-81,-10.4842691776565,-2.04521898289152,18.6737819816082,1.02031414798623e-25,0.0408332738127533,8.09147637787715e-78,1.71559233437952e-24,0.0629507746579415,6.81896074032035e-76
ATOX1,vsBoth,2294,3,2,372.882373083921,1.07058581633554e-81,5.45297168830131e-80,-11.768859064465,-3.70605645252078,17.916906661243,5.64832365025654e-32,0.000210511397029162,8.70351700071717e-72,1.26107617355346e-30,0.000554058681425916,6.52151374070795e-70
