Gene,Pattern_1 x Pattern_3,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
SNHG25,vsBoth,2070,3,2,572.297267298115,5.33614229479481e-125,5.31374056534968e-123,-13.8011071971504,-3.21687249645244,22.4480088668927,2.50968168437957e-43,0.00129596179225636,1.33833497904757e-111,6.67549767951425e-42,0.0027727384881991,2.04853493661028e-109
H3F3B,vsBoth,2070,3,2,567.314009570486,6.44656058545788e-124,6.21430778628317e-122,-13.3796379385856,-2.76687518691818,22.4981506198707,7.95338475067445e-41,0.00565964188703585,4.32732394745777e-112,1.95383943901489e-39,0.0106902384787859,6.72215188819397e-110
ARF1,vsBoth,2070,3,2,559.729763823438,2.85907868137625e-122,2.69455401975598e-120,-13.1197715813884,-2.5445640035842,22.4137351824833,2.53698448897974e-39,0.0109414258104906,2.89138860423204e-111,5.886339302665e-38,0.0193102741201576,4.39354384018342e-109
STC2,vsBoth,2070,3,2,556.196465233163,1.67290834501956e-121,1.52886441868866e-119,-12.9847294259659,-2.4248805998505,22.3785622865002,1.49365095775915e-38,0.0153134222977907,6.36642807678813e-111,3.37197150577427e-37,0.0262018662500114,9.53526630984752e-109
COX6A1,vsBoth,2070,3,2,552.08812384254,1.30492978928778e-120,1.16237859838204e-118,-12.6460319355679,-2.07098976693245,22.4026855733696,1.17669360110657e-36,0.0383597523625249,3.70554371192358e-111,2.45484251170445e-35,0.061017926422643,5.59002003935562e-109
ATP5MD,vsBoth,2070,3,2,538.625783085151,1.0936976970738e-117,8.84638010840039e-116,-12.919863509546,-2.55567531413041,21.9678861782478,3.47757803203324e-38,0.0105981958519505,5.84250022175588e-107,7.72965708641345e-37,0.0187536231236695,8.0309393673195e-105
TPD52,vsBoth,2070,3,2,538.424352006576,1.20958808619062e-117,9.74641759067567e-116,-12.5719336978535,-2.1438537278368,22.0936502358884,3.01264012998447e-36,0.0320446087736789,3.63780261009776e-108,6.1710388780226e-35,0.0516727663357922,5.11827803596481e-106
RPS26,vsBoth,2070,3,2,530.172717456917,7.48957503935364e-116,5.79166368702545e-114,-13.1340616743108,-2.91536374663286,21.6684430464596,2.10079318700232e-39,0.00355274199756437,4.07296290081572e-104,4.8960315061498e-38,0.00699615597795582,5.23682771496574e-102
UQCRB,vsBoth,2070,3,2,527.50202786873,2.8470169444097e-115,2.16979692106257e-113,-12.5772646704228,-2.2804535836766,21.8192309927316,2.81612893305217e-36,0.022580800712448,1.52400470299917e-105,5.77133789727569e-35,0.0373967408894691,2.02170109600718e-103
CANX,vsBoth,2070,3,2,522.71562014585,3.11706086815793e-114,2.33348482225823e-112,-13.3217759241348,-3.23488658039829,21.3970158224819,1.72944057138342e-40,0.0012169106036302,1.42437926544986e-101,4.18945699457385e-39,0.00261633275333892,1.69092432856118e-99
DDX5,vsBoth,2070,3,2,520.963994641786,7.4835200815599e-114,5.5628377620356e-112,-12.5940809492842,-2.37941271528613,21.6478149063971,2.27595388869752e-36,0.0173402491347058,6.37310035511767e-104,4.68960972125263e-35,0.0293743365817692,8.11929099205189e-102
COX4I1,vsBoth,2070,3,2,517.017340751585,5.38407290088752e-113,3.91941941415988e-111,-13.3186806051965,-3.30221815882741,21.2496529552683,1.80265066019561e-40,0.000959234328813791,3.32111160434272e-100,4.36174656268638e-39,0.00210004321779965,3.83368206106821e-98
RPL37A,vsBoth,2070,3,2,515.601496658725,1.09284248466763e-112,7.84727812714912e-111,-13.9229554919196,-4.06521975254098,20.9313401246585,4.59502963543153e-44,4.79872253667908e-05,2.77581890022866e-97,1.25428557992503e-42,0.000128913030305502,2.95900878530242e-95
PDIA3,vsBoth,2070,3,2,515.350665163072,1.23886772045678e-112,8.86567337171633e-111,-13.3152081556742,-3.3188855296385,21.2074534727315,1.88845395483147e-40,0.000903774696272133,8.15077200372023e-100,4.56143499482905e-39,0.00198978046539113,9.20530566809344e-98
MRPL51,vsBoth,2070,3,2,513.956776226183,2.48716200204052e-112,1.7678948493292e-110,-12.7627457800379,-2.66697838950798,21.4029529167874,2.64703200326018e-37,0.00765365930915274,1.2540849139128e-101,5.66077412078981e-36,0.0139648703847509,1.49300416802491e-99
RPS18,vsBoth,2070,3,2,510.491851391147,1.40638084329808e-111,9.7344609779888e-110,-14.2185449024368,-4.50210269389018,20.642513127423,7.02994992094069e-46,6.72844548012152e-06,1.13979384236978e-94,2.04711161913832e-44,2.02755860155649e-05,1.1367199353486e-92
EIF3H,vsBoth,2070,3,2,507.150319350265,7.47665610470422e-111,5.10808048629161e-109,-12.3325322521462,-2.23635955982321,21.3940803382894,6.05146316501943e-35,0.0253282279063458,1.51691552995547e-101,1.16854201144486e-33,0.041590327708365,1.79567561615437e-99
MT-CO2,vsBoth,2070,3,2,506.947462132213,8.27479589939092e-111,5.63513600748522e-109,-14.3225218627544,-4.68042088584011,20.4893828934697,1.58273853833122e-46,2.86286573358208e-06,2.67765601919139e-93,4.73428026494248e-45,9.01647350084373e-06,2.57813852704955e-91
SYNGR2,vsBoth,2070,3,2,503.745950909749,4.10163130756289e-110,2.77530572224231e-108,-12.2511999421874,-2.18145404670504,21.3369729192958,1.65528436768144e-34,0.0291498498299752,5.15244001386984e-101,3.14120653371046e-33,0.0473668056791559,6.03095268514227e-99
RPL38,vsBoth,2070,3,2,502.603982418956,7.25992152730286e-110,4.850133017813e-108,-14.6476334331948,-5.15383990866858,20.1865537930086,1.3949017503982e-48,2.55205837182387e-07,1.28522543532295e-90,4.47686324453836e-47,9.02758513361586e-07,1.17517976511685e-88
P4HB,vsBoth,2070,3,2,502.138915384042,9.16051625966968e-110,6.08137291691467e-108,-14.959919536126,-5.56408553611286,19.9887340849407,1.34188185163796e-50,2.6353066780117e-08,6.90247882383152e-89,4.60371239198648e-49,1.03487980597759e-07,6.04683192057542e-87
EIF1,vsBoth,2070,3,2,499.589223970789,3.27776946844689e-109,2.14232171047624e-107,-12.5653349496885,-2.60810729590516,21.1087464463002,3.27485187083357e-36,0.00910444113675117,6.61027524147398e-99,6.68194507453723e-35,0.0163380263583879,7.36596190707928e-97
RBM3,vsBoth,2070,3,2,496.937603137282,1.23415740579145e-108,7.89524151323128e-107,-12.0619416621806,-2.04072828425323,21.2311944530882,1.6778013046885e-33,0.0412778423567398,4.91961940773195e-100,3.04694841890563e-32,0.0652423480808339,5.64769604920041e-98
MGP,vsBoth,2070,3,2,495.765041805741,2.21814029639326e-108,1.40622101492967e-106,-15.9388446612194,-6.95710258192688,19.1448076074869,3.40592619018522e-57,3.47342051016358e-12,1.06932810008026e-81,1.40914294761653e-55,1.90103238845063e-11,8.19890152624843e-80
RPL41,vsBoth,2070,3,2,490.715826981584,2.76956829970345e-107,1.71461455645277e-105,-13.1904538290722,-3.48045639380616,20.6058056583687,9.95839286725727e-40,0.000500560299309903,2.43434969663191e-94,2.34308199743288e-38,0.00115193926794046,2.41052537377151e-92
RPN2,vsBoth,2070,3,2,487.793147153385,1.19416390650226e-106,7.28612550004893e-105,-11.9736903571015,-2.04939734662349,21.0264983323688,4.88083934251034e-33,0.0404232764999918,3.7535385944087e-98,8.6348788231974e-32,0.0640054357585979,4.0952772126516e-96
HSPA5,vsBoth,2070,3,2,487.635967381328,1.29179944722393e-106,7.85912914419148e-105,-14.2454135199275,-4.84274909372623,19.9868759040848,4.78705916056923e-46,1.28054948921831e-06,7.16432650935436e-89,1.40771879762636e-44,4.21374293298413e-06,6.26309020599144e-87
ATP5PD,vsBoth,2070,3,2,477.188122872652,2.39836735005627e-104,1.38338615101196e-102,-12.542788487508,-2.86537106855724,20.5230334899168,4.35400523865851e-36,0.00416520848609308,1.34079453306179e-93,8.82351197419123e-35,0.00807922505911656,1.30600888468655e-91
SUMO2,vsBoth,2070,3,2,476.411650310937,3.53610032176367e-104,2.01214592702838e-102,-11.9765197792985,-2.19556694949902,20.7267762947078,4.71713434052537e-33,0.0281229540284043,1.98659860669721e-95,8.37361481255452e-32,0.0458389780389644,2.03465676416805e-93
WDR83OS,vsBoth,2070,3,2,476.010298917053,4.32192200921837e-104,2.44611516183938e-102,-12.4533136146202,-2.77235181980288,20.5284247101045,1.34157309183622e-35,0.00556528509480301,1.20002480078914e-93,2.67081061403336e-34,0.0105257793182101,1.17162234463962e-91
TMA7,vsBoth,2070,3,2,475.391543931692,5.88894995297267e-104,3.31524326552549e-102,-12.0235786373455,-2.26455187945348,20.6819826956047,2.67145689545718e-33,0.0235401927167202,5.03292393863983e-95,4.80758696341383e-32,0.0388711781021729,5.055547899614e-93
NDUFA1,vsBoth,2070,3,2,470.949979222436,5.42639477177011e-103,2.98324531319893e-101,-12.2601230190305,-2.60468385817156,20.4706809599083,1.48274621233638e-34,0.0091959067449413,3.93089393417251e-93,2.81762237266485e-33,0.0164880011649731,3.77609804200613e-91
RPL35A,vsBoth,2070,3,2,470.26206981675,7.6540098201519e-103,4.1969818522916e-101,-12.7283165829936,-3.18127285496447,20.2545578504202,4.11618357815877e-37,0.00146629456862323,3.23844257632886e-91,8.77118629171445e-36,0.00310489769631392,2.98072246557388e-89
BHLHE40,vsBoth,2070,3,2,469.953998276844,8.92865207427189e-103,4.88323248549103e-101,-12.0118081658573,-2.31980958657403,20.5415320047535,3.08035301989049e-33,0.0203511802555149,9.1626368763368e-94,5.52678023366955e-32,0.0339541152015173,8.98777246834474e-92
RPL23A,vsBoth,2070,3,2,465.683800900579,7.55174781468573e-102,4.03607463584381e-100,-13.6306052078427,-4.36359114059329,19.6892816919515,2.63386931696793e-42,1.27944600692184e-05,2.66440924184412e-86,6.76884976310818e-41,3.71614723648035e-05,2.2223087622543e-84
RPL36AL,vsBoth,2070,3,2,463.343620920644,2.43338655721823e-101,1.2747201888197e-99,-11.8255306945211,-2.18240021784694,20.4351190342215,2.88076355994076e-32,0.0290800082701081,8.14938025528768e-93,4.91140215745592e-31,0.0472625065373968,7.75713331953773e-91
COX7B,vsBoth,2070,3,2,458.319431877823,3.00054326465813e-100,1.54122795280287e-98,-11.9019329044772,-2.33841212532116,20.2703471486861,1.15637310631097e-32,0.0193658793344598,2.34993374237062e-91,2.01339012472568e-31,0.0324280504808283,2.17249294894781e-89
PSME1,vsBoth,2070,3,2,456.687426810379,6.78555368488738e-100,3.44350538080907e-98,-12.3472502302759,-2.8963129903731,20.0449480420166,5.04049503244174e-35,0.00377575609279701,2.2341487074204e-89,9.75577424366109e-34,0.00739719468685146,1.97793161095289e-87
RPS10,vsBoth,2070,3,2,455.902340135861,1.00476545732662e-99,5.03838564599102e-98,-12.0861129854961,-2.59095392107865,20.1315347644975,1.25065024327444e-33,0.00957103059020982,3.90704428581005e-90,2.28413119386841e-32,0.0170967663520326,3.52621294970074e-88
PHB,vsBoth,2070,3,2,455.634638948184,1.14866997814058e-99,5.73275931643633e-98,-11.6852519811246,-2.11480097487592,20.2799455481241,1.51629212102649e-31,0.0344469137618488,1.93345208107739e-91,2.5093583707459e-30,0.0552905118447559,1.79142266323683e-89
SCGB2A2,vsBoth,2070,3,2,454.804658067728,1.73949557634721e-99,8.64058614406258e-98,-12.2207414010782,-2.7678983693606,20.0460755335017,2.40877833271233e-34,0.00564190463188186,2.18409848356786e-89,4.53812534666592e-33,0.0106610413698312,1.93772661003928e-87
RPL29,vsBoth,2070,3,2,452.62465807691,5.17373656831526e-99,2.54006401613264e-97,-12.9904358102565,-3.74100166005732,19.6380505455712,1.38635358758587e-38,0.00018328831007621,7.3152893155164e-86,3.13143553321356e-37,0.000451489543336157,6.04118566457478e-84
NACA,vsBoth,2070,3,2,450.613936215072,1.41392709378574e-98,6.92561830090739e-97,-11.6302308736884,-2.11446010999492,20.1643424978584,2.89314019838897e-31,0.0344759883244371,2.01405990040497e-90,4.72617863448318e-30,0.0553350537397063,1.82959828387441e-88
BZW1,vsBoth,2070,3,2,449.268698817861,2.77039443255355e-98,1.35383789040829e-96,-12.8565141098558,-3.62077128789632,19.6063902646922,7.90624494945416e-38,0.000293726083482655,1.36374108153553e-85,1.7261141990744e-36,0.000702210186537543,1.11519860223337e-83
NDUFB3,vsBoth,2070,3,2,447.941007707398,5.3807903022672e-98,2.59940192382523e-96,-11.9579204128227,-2.5415117951224,19.9639373300732,5.90215421732536e-33,0.0110374222002523,1.13414488935819e-88,1.04108618944439e-31,0.0194640766999469,9.87344010241891e-87
MT-ND1,vsBoth,2070,3,2,445.196127442166,2.12270304835026e-97,1.00928792913789e-95,-12.3881987551583,-3.09990959598532,19.7057061439115,3.02767574192249e-35,0.00193579717632742,1.9263600289205e-86,5.93421605195662e-34,0.00401106543398591,1.60993613057002e-84
ATP5MC3,vsBoth,2070,3,2,444.12394905555,3.62835541771967e-97,1.71744868214081e-95,-11.440432101059,-1.97361299400251,20.0576752196836,2.62574505729626e-30,0.0484257650902041,1.72984541116852e-89,4.10789998911414e-29,0.0756247644003422,1.54125906602343e-87
ATP5PF,vsBoth,2070,3,2,438.304039509823,6.66019772477827e-96,3.11759277533911e-94,-11.8930599526618,-2.59167696728013,19.7219038062403,1.28606862404079e-32,0.00955094055304371,1.39863562090747e-86,2.23455091861922e-31,0.0170667159670745,1.17359009419399e-84
NDUFA4,vsBoth,2070,3,2,437.390318550099,1.05171751814558e-95,4.90128223522547e-94,-12.3518745960091,-3.16163166564916,19.4998286041304,4.75894357594695e-35,0.0015688787410987,1.10150801455145e-84,9.22365376660924e-34,0.00330587141113869,8.90303972999252e-83
MT-CO3,vsBoth,2070,3,2,431.795313782323,1.72519804101492e-94,7.86623236368593e-93,-12.5486210254867,-3.48107203344191,19.2476680971368,4.04492776090922e-36,0.000499411162738481,1.47661379710685e-82,8.20511632743269e-35,0.00114967465058136,1.14690075724356e-80
SSR1,vsBoth,2070,3,2,423.230465191804,1.24931569767146e-92,5.46051836305223e-91,-11.3178921900336,-2.10465127127072,19.524565503816,1.07014029171555e-29,0.0353216750934737,6.78919788561732e-85,1.62433535669879e-28,0.0565663908761348,5.51945937833251e-83
G6PC3,vsBoth,2070,3,2,414.974209058365,7.75345796803068e-91,3.27366502326191e-89,-11.1617975329881,-2.03026823143751,19.3501445690135,6.27106172675061e-29,0.0423292815710763,2.03271210985132e-83,9.15934485759273e-28,0.0667981000381634,1.59964107221012e-81
LAPTM4A,vsBoth,2070,3,2,413.528489675144,1.59745786589016e-90,6.65166331495209e-89,-11.8925254276316,-2.93030387167797,19.0125593135992,1.29432757510153e-32,0.00338630682363316,1.34240520635329e-80,2.2479661837393e-31,0.00670410779547822,1.00348991695679e-78
GNAS,vsBoth,2070,3,2,413.423885821055,1.68323150201476e-90,6.99501973209322e-89,-12.0868955972555,-3.16970977233467,18.9227618281152,1.23879691277729e-33,0.00152591268422795,7.40695519763503e-80,2.26347208544926e-32,0.00322264800039591,5.46845294776635e-78
APP,vsBoth,2070,3,2,409.438957284017,1.23441186559738e-89,5.09973950971159e-88,-12.0302809037426,-3.15658099169275,18.8305349302169,2.46321269174896e-33,0.00159630548971765,4.24451605709428e-79,4.44815335998763e-32,0.00335756870684206,3.08999290031008e-77
PRDX4,vsBoth,2070,3,2,407.225185141206,3.7340024672319e-89,1.53065099195597e-87,-12.1957776996738,-3.39221934473136,18.6875780002594,3.27363604801017e-34,0.000693289159711674,6.24860259638843e-78,6.13157460951148e-33,0.00155562874493217,4.4558081347318e-76
RPL7,vsBoth,2070,3,2,404.353816784595,1.56922174271191e-88,6.3707385019983e-87,-12.5110611945786,-3.82659730693909,18.4456237601301,6.49506730212984e-36,0.000129926803018732,5.65428018415194e-76,1.30862766323095e-34,0.000326964849005947,3.81089364605092e-74
GABARAP,vsBoth,2070,3,2,403.157315708518,2.85431056109976e-88,1.14775905248337e-86,-11.6043254097929,-2.72523370079377,18.8321874636475,3.91764806726491e-31,0.00642559874253697,4.1141040806956e-79,6.3723923622732e-30,0.0119788755143606,3.00028040523608e-77
HSPA8,vsBoth,2070,3,2,401.171717414633,7.70315107879257e-88,3.09165822099601e-86,-12.5115392433612,-3.8740242474427,18.3474442367752,6.4560925367355e-36,0.000107052754381771,3.46009635875488e-75,1.30140250281026e-34,0.000273670221910625,2.3023415054664e-73
ANO1,vsBoth,2070,3,2,399.107941736376,2.16178057478781e-87,8.56235454302917e-86,-11.5877528321624,-2.76236018293826,18.7195051941455,4.75442803366602e-31,0.00573851340434588,3.43325525228285e-78,7.70350074613424e-30,0.0108279264710287,2.46081367456507e-76
ACP1,vsBoth,2070,3,2,392.776685687485,5.12420378405109e-86,1.9812649466136e-84,-11.0616824022376,-2.21693204706182,18.7481044541998,1.92453316501284e-28,0.0266277354325315,2.00615082545257e-78,2.7344599580548e-27,0.0435530444856424,1.44536249212391e-76
ATP6V1E1,vsBoth,2070,3,2,391.010488478413,1.23922807460059e-85,4.76527210981659e-84,-11.2887405300731,-2.51500408593235,18.6047139729306,1.4915865453746e-29,0.011903100428368,2.94257881435737e-77,2.24366187802622e-28,0.0208638782550425,2.05621305878848e-75
TPM3,vsBoth,2070,3,2,389.344214989243,2.85087341824382e-85,1.09030414370553e-83,-11.2642537434852,-2.5091468249781,18.5651983685001,1.97013906919964e-29,0.0121023169040569,6.14596764488719e-77,2.94232313383293e-28,0.0211890692784943,4.26613870393524e-75
KPNB1,vsBoth,2070,3,2,389.022252736381,3.34881494771565e-85,1.27611610760334e-83,-11.1174130405453,-2.33676699153665,18.6152939573219,1.03221701051338e-28,0.0194513030418883,2.41530970028261e-77,1.4909523753309e-27,0.0325476154331232,1.69627809152453e-75
CALM2,vsBoth,2070,3,2,388.813904173071,3.71649424974249e-85,1.41367405596962e-83,-10.9010682611292,-2.08058652957444,18.6937194109335,1.13911961802466e-27,0.0374717679206523,5.56915968158999e-78,1.56271803934329e-26,0.0597167448266769,3.9849054043596e-76
TOMM5,vsBoth,2070,3,2,386.064761514798,1.46927202068213e-84,5.55874581158074e-83,-11.219273094378,-2.50164900664269,18.4857893565271,3.27954997667723e-29,0.0123616411045876,2.68737296913744e-76,4.84420483829663e-28,0.0215987580212996,1.82597161400563e-74
PNPO,vsBoth,2070,3,2,384.277800993408,3.5903414693798e-84,1.35349462071566e-82,-11.7691012828018,-3.1987971458947,18.1901027908797,5.63213081212387e-32,0.00138002234738052,6.18241128227194e-74,9.47463165242433e-31,0.00293605182169898,4.00533984887283e-72
RPL10A,vsBoth,2070,3,2,383.85796054501,4.42897215963224e-84,1.6666672239215e-82,-12.4357801511685,-4.03824566163783,17.8438300870811,1.67101324468587e-35,5.38524400668264e-05,3.22792647017194e-71,3.31088812023178e-34,0.000143625983729415,1.95769758213462e-69
PRR13,vsBoth,2070,3,2,383.036586345175,6.6782410627265e-84,2.50861827535977e-82,-11.0674767201728,-2.36193182527205,18.4570968839802,1.80408994399765e-28,0.018179985111199,4.57268183458031e-76,2.56769436273263e-27,0.030662214959706,3.09188763465384e-74
MARCKSL1,vsBoth,2070,3,2,380.121292981668,2.86886427275031e-83,1.05882156751804e-81,-11.4976185474457,-2.92625393006326,18.1861868342501,1.35605370459065e-30,0.00343070786428843,6.64022850981693e-74,2.15621827068986e-29,0.00678333441492479,4.28864341174219e-72
HERPUD1,vsBoth,2070,3,2,380.037451524781,2.99168554536687e-83,1.10222466925375e-81,-11.8423345035742,-3.35222112173666,18.0240440640025,2.35796713115516e-32,0.000801659620141233,1.26173988549308e-72,4.02995388587241e-31,0.0017822382712727,7.89286296333825e-71
RTRAF,vsBoth,2070,3,2,379.138880956333,4.6885447212906e-83,1.72438793747676e-81,-10.8392954162748,-2.14380790364485,18.4309070467541,2.24191003233411e-27,0.0320482817984998,7.42280496822438e-76,3.0347487697164e-26,0.0516766950227247,4.99479470542982e-74
TM9SF3,vsBoth,2070,3,2,374.447588647192,4.89484838429036e-82,1.75441671036934e-80,-10.867422332125,-2.24482922528256,18.2790889929746,1.64790928417742e-27,0.0247790978350479,1.21437528102723e-74,2.24522938565119e-26,0.0407510788001553,8.02928795384256e-73
DBI,vsBoth,2070,3,2,373.480306269141,7.93929508381031e-82,2.83119017760675e-80,-11.3672031796195,-2.86443991131519,18.0397653061114,6.09080497274383e-30,0.00417747404607399,9.49462841633194e-73,9.35722306603111e-29,0.00810117449244912,5.9483064112933e-71
IMPDH2,vsBoth,2070,3,2,372.891284480144,1.06582622067088e-81,3.7816230831232e-80,-10.6489586441545,-2.00584937744076,18.3170611411344,1.76326460734108e-26,0.0448723206434512,6.04925221204268e-75,2.27622916734512e-25,0.070510271978637,4.00602380641248e-73
RPS23,vsBoth,2070,3,2,372.864026831496,1.08045161608255e-81,3.82708289716756e-80,-12.3030599513105,-4.03913672329509,17.5613927972074,8.72066934477454e-35,5.36482880730479e-05,4.86663158568965e-69,1.67007612241106e-33,0.000143145457742702,2.76306975640235e-67
VMP1,vsBoth,2070,3,2,370.605736780497,3.34184865125244e-81,1.17387299295491e-79,-12.1629362229059,-3.89672242292185,17.5630174146249,4.8966469612712e-34,9.75032613250194e-05,4.72930497135738e-69,9.10214353072241e-33,0.000251194129530739,2.68875465085865e-67
CNPY2,vsBoth,2070,3,2,370.552627056784,3.43177974988681e-81,1.20346017109403e-79,-10.7048601100582,-2.10624123634505,18.2252756319221,9.65764194962222e-27,0.035183402870232,3.25233088928304e-74,1.26153136651724e-25,0.0563687161927147,2.12020516178581e-72
