Gene,Pattern_6 x Pattern_8,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
PTMA,vsBoth,457,3,2,60.5088458545142,7.25556219956778e-14,4.88327242039371e-11,-4.71208990588779,-7.76650577051848,-1.47761300654377,2.45189154834403e-06,8.06809056142685e-15,0.139511390994526,3.41261863108954e-05,5.69491935200144e-12,0.202326323130012
GAPDH,vsBoth,457,3,2,60.5550547280485,7.08984825682377e-14,4.88327242039371e-11,-5.31156949063754,-7.68643235540401,-0.70381869279694,1.0868511159977e-07,1.51294620132231e-14,0.481545691091511,2.78967863072449e-06,9.96728957431141e-12,0.587874976756737
TMSB4X,vsBoth,457,3,2,59.0332672081548,1.51736094402772e-13,8.8507663865137e-11,-5.26373001101688,-7.58505788933333,-0.668535164783878,1.41161706726399e-07,3.32338649643968e-14,0.503792043008203,3.42742011270337e-06,1.56389073132462e-11,0.610555919672193
CD74,vsBoth,457,3,2,58.8702453785823,1.64622291209457e-13,9.29266281894934e-11,-4.72498894845886,-7.65454406115106,-1.3617016843586,2.30127871179641e-06,1.93999292312779e-14,0.173292049491017,3.24411358487477e-05,1.14425050040455e-11,0.244918769031784
B2M,vsBoth,457,3,2,58.6069443081275,1.87786229895723e-13,1.0268972615454e-10,-4.11415120591209,-7.65267212447327,-2.07500529453548,3.88606657778244e-05,1.96845360320555e-14,0.0379860440772493,0.000296084116589407,1.14425050040455e-11,0.0626047510959602
RPL22,vsBoth,457,3,2,57.2944208690478,3.6197167408738e-13,1.86298303672208e-10,-5.19269213577768,-7.47095967767865,-0.648948738974534,2.07274780984366e-07,7.96120496265518e-14,0.51637151005382,4.66580725669136e-06,3.14690509763834e-11,0.622898347455059
CD63,vsBoth,457,3,2,57.0367780953829,4.11738050431386e-13,2.01766375765761e-10,-3.30579934365459,-7.47672218690017,-2.86275646966225,0.000947058825424849,7.61992616959971e-14,0.0041997321859559,0.00314688477230947,3.13750460033268e-11,0.00928035631968162
HSP90AB1,vsBoth,457,3,2,56.5242641135439,5.32000451560255e-13,2.38704510303921e-10,-4.17848724249346,-7.51815532666718,-1.87857754615404,2.93454453999014e-05,5.55544788634667e-14,0.0603021994578376,0.000240657005345914,2.41049743746921e-11,0.0951319181102093
EZR,vsBoth,457,3,2,56.5722824584109,5.19379674445652e-13,2.38704510303921e-10,-3.99342206079137,-7.51686927821019,-2.09403943440542,6.51264923431384e-05,5.61034619123576e-14,0.0362564675394136,0.000438107554346422,2.41049743746921e-11,0.0600446475992098
IGHM,vsBoth,457,3,2,56.5673787503532,5.20654680017984e-13,2.38704510303921e-10,-5.90421713991491,-7.16697609859833,0.457609292715885,3.54325228967002e-09,7.6672411725775e-13,0.647233166042791,1.57722608678014e-07,2.04777506128137e-10,0.744530160692088
PFN1,vsBoth,457,3,2,55.8876821270149,7.31381587739932e-13,3.04724914377645e-10,-5.37131582151262,-7.3162022074172,-0.300521459244723,7.8164175485595e-08,2.55087195477163e-13,0.763779430346166,2.1130231262376e-06,8.81307525579331e-11,0.845866673840728
PPIA,vsBoth,457,3,2,54.9156444475666,1.18910258473029e-12,4.83909444888264e-10,-3.73640334575145,-7.39429271964222,-2.28451056780829,0.000186671154626771,1.42162928757124e-13,0.0223415422325968,0.000956245863152281,5.40328485376116e-11,0.0389931332289865
HLA-DQB1,vsBoth,457,3,2,54.6726896925607,1.34269161829077e-12,5.22128013966005e-10,-4.8567862971011,-7.3391381431426,-0.923433320757576,1.19306233882528e-06,2.14973640278258e-13,0.355781433965974,1.92790477523771e-05,7.86803523418423e-11,0.457247712752813
RPL28,vsBoth,457,3,2,54.1007303987318,1.78721030722294e-12,6.65412620555194e-10,-4.73968561678613,-7.3143495845966,-1.03818015848895,2.14050071857727e-06,2.58631028554954e-13,0.299186188263527,3.05229842726992e-05,8.81307525579331e-11,0.394000781805393
CCL19,vsBoth,457,3,2,53.6842267499775,2.2009910604266e-12,7.86023317681737e-10,-6.98402698922097,-5.74751836201334,2.99964566613987,2.86836922786935e-12,9.05627675340885e-09,0.00270293844098538,6.03089887442658e-10,3.46876460764288e-07,0.00657892553542304
TSPAN3,vsBoth,457,3,2,53.424598741613,2.50608492639139e-12,8.77079602538458e-10,-2.05150409112031,-6.96051700259462,-3.86611327907486,0.0402178816329417,3.39026239702594e-12,0.000110583589623879,0.0659530544800414,6.97970270987716e-10,0.000652799900037736
SNX3,vsBoth,457,3,2,52.6963030206167,3.60697548582489e-12,1.22814202306802e-09,-5.24865365475645,-7.0943188044028,-0.244309284251638,1.53214817534529e-07,1.2999016269162e-12,0.806991293513221,3.65717107941116e-06,3.38042838873313e-10,0.881473191389151
TUBA1B,vsBoth,457,3,2,52.67283731357,3.64954484253597e-12,1.22814202306802e-09,-4.82674023697335,-7.19356149002311,-0.827521817820949,1.38785953254738e-06,6.31227048902725e-13,0.407941361056394,2.17183693705914e-05,1.8902380900778e-10,0.512624177258302
PSAP,vsBoth,457,3,2,52.2549867119921,4.497527313805e-12,1.43094964480498e-09,-3.93363689452858,-7.22742402404447,-1.90339510675703,8.36701502716082e-05,4.9224135516201e-13,0.0569890090470667,0.000529905352795876,1.62144302390366e-10,0.0903667181327204
GNAS,vsBoth,457,3,2,51.9966925300676,5.11754509735612e-12,1.57108634488833e-09,-4.5036176822602,-7.18784523701505,-1.20059160869062,6.68063456924732e-06,6.58218087009407e-13,0.229909657680404,7.59701160107043e-05,1.91309151053734e-10,0.312986256674164
EEF2,vsBoth,457,3,2,51.9539437484196,5.22810689255488e-12,1.57735590539341e-09,-5.86433397881897,-6.75675118626736,0.780301836598739,4.50939026942902e-09,1.41120225181292e-11,0.435213232028107,1.89624658053181e-07,2.24927429877665e-09,0.540366523294604
H3F3A,vsBoth,457,3,2,51.6009592096526,6.23726329151997e-12,1.84993000573403e-09,-2.58378358083069,-6.99959497523032,-3.27826373959733,0.00977230932876523,2.56703516308871e-12,0.00104447757621841,0.0188834495085761,5.51466119166144e-10,0.0033829981672207
HLA-DRB5,vsBoth,457,3,2,51.5432085446345,6.4199918203436e-12,1.87239061440321e-09,-3.80734635812451,-7.17479793358266,-2.00383316592069,0.000140465952111386,7.24140603558597e-13,0.0450879347876594,0.000777638397067069,2.04455926981887e-10,0.0732104784048062
IFITM3,vsBoth,457,3,2,50.4471008235148,1.11058356474284e-11,3.18591832777622e-09,-2.19551048657377,-6.82528396892025,-3.57578599493463,0.0281269994984551,8.77515610063352e-12,0.000349177211727415,0.0479291250952364,1.5213349576572e-09,0.00151274406238067
TAPBP,vsBoth,457,3,2,49.4009639272901,1.87377302638309e-11,5.07661618871626e-09,-3.52313466731602,-7.01157737861313,-2.18953704011322,0.000426474604918427,2.35646104072677e-12,0.0285578294281779,0.00176678494891299,5.18336629281685e-10,0.0485645276904584
LYZ,vsBoth,457,3,2,49.3882652948235,1.88570805341195e-11,5.07661618871626e-09,-4.32441302819504,-7.01134569624661,-1.25142742654899,1.52938524533907e-05,2.3603671643064e-12,0.210778576121743,0.00014324414660075,5.18336629281685e-10,0.290504029182017
RPL13,vsBoth,457,3,2,48.803762480432,2.52579226724622e-11,6.6967937703851e-09,-5.81762091845701,-6.46286268613871,0.990247942178548,5.96910804823959e-09,1.02740516302923e-10,0.322052944543383,2.44758198061011e-07,1.03600181847498e-08,0.419858469390199
RPLP2,vsBoth,457,3,2,48.5750337009427,2.83181874826133e-11,7.28735239350368e-09,-5.14339363180621,-6.77729840611342,-0.0820642432119495,2.69819450231756e-07,1.22443824341783e-11,0.934595626967095,5.77133291599613e-06,2.01664978690917e-09,0.98777261879025
RPS11,vsBoth,457,3,2,48.6001818691237,2.79643415185027e-11,7.28735239350368e-09,-5.62126066601871,-6.56459642653046,0.668803702582206,1.89568987010204e-08,5.21739731256641e-11,0.503620704544547,6.39358610796873e-07,5.99515351660247e-09,0.610527242141614
PKM,vsBoth,457,3,2,48.0696320661324,3.64596103763696e-11,9.24647423153756e-09,-2.94775499147552,-6.84958855804763,-2.7171638235945,0.0032009064514794,7.40626894578753e-12,0.00658440075461114,0.00750625475878487,1.33070454040495e-09,0.0135415292938746
RPS18,vsBoth,457,3,2,48.0060459097524,3.76373971460559e-11,9.27629313603989e-09,-5.76777649340631,-6.41126662314232,0.978363042250853,8.03242350064764e-09,1.44315549151215e-10,0.327894800188208,3.16240673439841e-07,1.3083727125801e-08,0.426256997396695
RPS15,vsBoth,457,3,2,47.9308678800226,3.90790757197932e-11,9.36773624685836e-09,-5.16467234067199,-6.71241926746989,0.00126128962587772,2.40860468202206e-07,1.91423719846769e-11,0.99899363674764,5.21969988327676e-06,2.6272905548969e-09,1
IGLC2,vsBoth,457,3,2,47.9407835719596,3.88858071755019e-11,9.36773624685836e-09,-4.24692502821172,-6.90899353500396,-1.24996732539875,2.1672443991297e-05,4.88104200438554e-12,0.211311483549533,0.000188476668618645,9.64689141746759e-10,0.291014346004396
CST3,vsBoth,457,3,2,47.6456790260412,4.50684120408520e-11,1.06574613824712e-08,-2.1872153660478,-6.64844314112078,-3.42626390281204,0.0287268056624778,2.96209363317677e-11,0.000611945505109345,0.0488098854120711,3.70524168139909e-09,0.00228705664180423
CLU,vsBoth,457,3,2,47.4551344889435,4.95733738204713e-11,1.09808160567649e-08,-5.84638137667476,-6.29324719653442,1.17663794371107,5.02381524654591e-09,3.10892646735329e-10,0.239340046341176,2.10099424016205e-07,2.40018838674884e-08,0.324038681729484
RPS6,vsBoth,457,3,2,47.4982605749568,4.85158635733711e-11,1.09808160567649e-08,-4.66468032688801,-6.81571187047299,-0.676989336049049,3.09097173296018e-06,9.37981231402324e-12,0.498412720411642,4.11103400607167e-05,1.5981259532272e-09,0.605224195515832
SERF2,vsBoth,457,3,2,47.4623036527821,4.93959921105662e-11,1.09808160567649e-08,-4.96708317174414,-6.73707815694662,-0.252221422139046,6.79674429413012e-07,1.61603265574215e-11,0.800869920752274,1.21237233058834e-05,2.45686687754523e-09,0.877210879724448
RPLP1,vsBoth,457,3,2,47.3134790725418,5.32118746771596e-11,1.1355543841166e-08,-4.50700183514201,-6.82912643345009,-0.873631714932059,6.57500651284585e-06,8.5433256337955e-12,0.382318848908954,7.53761187470332e-05,1.50759185559227e-09,0.485177201093911
IFI30,vsBoth,457,3,2,47.3576007493463,5.20508300060372e-11,1.1355543841166e-08,-4.62521477967193,-6.81201076165312,-0.719851425425446,3.74210427359008e-06,9.62439052290302e-12,0.471616478191297,4.77154508795061e-05,1.61200384995471e-09,0.577769247311699
EIF1,vsBoth,457,3,2,47.2729364384677,5.43015567900033e-11,1.1448469183955e-08,-4.07113666602663,-6.87028757455382,-1.42087688636138,4.67842901540487e-05,6.40726082831807e-12,0.155352553557744,0.000339985428101918,1.19465191519696e-09,0.222330765279888
RPS17,vsBoth,457,3,2,46.9786610271806,6.29090858461009e-11,1.31053106335824e-08,-5.08293218853723,-6.65632271400026,-0.0439053992368813,3.7165241322418e-07,2.80763428281136e-11,0.964979811484299,7.44963315919137e-06,3.60934993826843e-09,1
EEF1A1,vsBoth,457,3,2,46.795069109249,6.89572371694040e-11,1.41962669791459e-08,-5.21090654415449,-6.59032636605484,0.165313972438788,1.87920102740253e-07,4.38860778776087e-11,0.868696861713326,4.28006643022139e-06,5.22508700706662e-09,0.935534261927974
RPL37A,vsBoth,457,3,2,46.5769069628892,7.6904749334725e-11,1.56483280070739e-08,-4.74034043324044,-6.72260275837265,-0.504591137578602,2.13359425623133e-06,1.7850676215638e-11,0.613846035760395,3.04860449476559e-05,2.52000546232764e-09,0.715333316672667
ATP5F1E,vsBoth,457,3,2,46.455396283403,8.17219779975054e-11,1.64373895744638e-08,-2.78537726427322,-6.71332884446362,-2.78453649812318,0.00534654765936447,1.90233728041242e-11,0.00536042878418576,0.0113256616049623,2.6272905548969e-09,0.011345418129219
RPL7,vsBoth,457,3,2,46.2591277475432,9.01484036836973e-11,1.79262149552388e-08,-4.69216225247471,-6.70712551138611,-0.547047907727607,2.7033259230152e-06,1.9849552835862e-11,0.584345819117789,3.68981585238069e-05,2.65072001518903e-09,0.687686719604857
RPS24,vsBoth,457,3,2,46.0642049673026,9.9376794659415e-11,1.93221614416123e-08,-4.45123225328226,-6.73770831973651,-0.85659534828,8.53789387801733e-06,1.60904157970106e-11,0.391668557421133,9.1608542130909e-05,2.45686687754523e-09,0.49519814283977
COX4I1,vsBoth,457,3,2,45.9291866634709,1.06317275030795e-10,2.04444614919108e-08,-4.55598520807528,-6.70828824887475,-0.707490889337161,5.21406057595014e-06,1.96920657318631e-11,0.479261472441162,6.25307604508971e-05,2.65072001518903e-09,0.585494111838739
UBA52,vsBoth,457,3,2,45.7814188012663,1.14469878131299e-10,2.15387999722538e-08,-4.36686252038635,-6.72756422617194,-0.946216636501648,1.26044007050171e-05,1.72526690358371e-11,0.344038102415005,0.000123079730995038,2.52000546232764e-09,0.44389404988446
CAP1,vsBoth,457,3,2,45.6605533683861,1.21600907407325e-10,2.26371731778806e-08,-3.81004811944061,-6.75719368098801,-1.62465019266185,0.000138939746587163,1.40690068188812e-11,0.104237115753337,0.000773374265941132,2.24927429877665e-09,0.155693950706541
RPL39,vsBoth,457,3,2,45.4216039539594,1.37032639084915e-10,2.52414121194413e-08,-4.1275078121284,-6.72553906981355,-1.22455922279142,3.6671597729669e-05,1.74943541504023e-11,0.220741339714344,0.000284003705928361,2.52000546232764e-09,0.302002757726312
RPS2,vsBoth,457,3,2,45.3473475968829,1.42216041081474e-10,2.59233177383824e-08,-5.12271590077732,-6.49044667490254,0.15202029762418,3.01165945007515e-07,8.55822542263836e-11,0.879170926525302,6.27873811933388e-06,9.09380469102282e-09,0.943012232666436
POLR2L,vsBoth,457,3,2,45.3200265090145,1.44172119689064e-10,2.60089476540096e-08,-4.34767282902945,-6.69317544632067,-0.937713828072292,1.37589641499168e-05,2.18379051387545e-11,0.348391495544517,0.000131241393561272,2.8773623810823e-09,0.448749316862736
HLA-DPA1,vsBoth,457,3,2,45.2213817353996,1.51461315366604e-10,2.70451179346959e-08,-3.81942893266503,-6.72438664760579,-1.58412968292316,0.000133760989604099,1.76333627056745e-11,0.113164210833603,0.000751464524882152,2.52000546232764e-09,0.167936436620763
RPL41,vsBoth,457,3,2,44.9807594781282,1.70825296586211e-10,2.9670465640454e-08,-4.41052418354501,-6.65607407017807,-0.830739011718823,1.03120688046644e-05,2.8123856025771e-11,0.406121082741725,0.000105123234364791,3.60934993826843e-09,0.510798486634729
HLA-DPB1,vsBoth,457,3,2,44.1303009453537,2.61352649603976e-10,4.35562858611427e-08,-4.05143043998576,-6.63059720186569,-1.22812037331032,5.09054605161701e-05,3.3433142451351e-11,0.21940178408965,0.00036347381562196,4.12982892130313e-09,0.300447472148867
RPS4X,vsBoth,457,3,2,44.0256552956633,2.75391430181708e-10,4.54629682712237e-08,-5.36336849786529,-6.24045088981633,0.658807565934113,8.16841251181087e-08,4.36311367271611e-10,0.510019348216193,2.18162844437068e-06,3.0342276254417e-08,0.616665997684133
S100A10,vsBoth,457,3,2,43.911959223943,2.91500436715859e-10,4.76725807672039e-08,-2.42515452341121,-6.46696432128585,-2.98434699475114,0.0153018720987768,9.99912461271705e-11,0.00284184291221505,0.0280387724977031,1.02928488982156e-08,0.00683882941398507
MYL6,vsBoth,457,3,2,43.6470689731897,3.32781670009478e-10,5.39198744768134e-08,-3.69356744568414,-6.60658673439683,-1.62538151700667,0.000221129824815472,3.93281896294165e-11,0.104081291704101,0.00108824946654706,4.73952646241334e-09,0.15549740577048
HNRNPD,vsBoth,457,3,2,43.5756964012422,3.44871855709637e-10,5.53661706703022e-08,-4.40088616381449,-6.54102060826913,-0.738423566957493,1.07809676609881e-05,6.11004103671187e-11,0.460257097867613,0.00010882280125218,6.78420511514457e-09,0.565907052021727
PCBP2,vsBoth,457,3,2,43.5132116443253,3.55816551679439e-10,5.66039439803501e-08,-4.80778014017471,-6.43456574940627,-0.166297369387182,1.52615473252997e-06,1.23826829440311e-10,0.867922936148282,2.33078919852317e-05,1.20775534927885e-08,0.935006481523746
RPS10,vsBoth,457,3,2,43.4780199011029,3.62132861561098e-10,5.70897562563753e-08,-5.40707205091655,-6.15509907596238,0.786815581023653,6.40633769539257e-08,7.50305748643605e-10,0.431389831140886,1.7733173419011e-06,4.52104963908299e-08,0.536563160646223
RPS28,vsBoth,457,3,2,43.4372744278086,3.69586163269091e-10,5.77445381343377e-08,-5.00117484311369,-6.35737875873064,0.129573214952143,5.69820060400043e-07,2.05225532812092e-10,0.89690409593336,1.05251623119126e-05,1.69003226270758e-08,0.957308828339233
RPS9,vsBoth,457,3,2,43.3930223855535,3.77854772912352e-10,5.85139882406483e-08,-5.23163094427569,-6.24657558379183,0.499093173646598,1.68020948466636e-07,4.19549041221485e-10,0.617713746376819,3.92525534928439e-06,2.94041391868845e-08,0.718604849315531
CFL1,vsBoth,457,3,2,43.1766903454848,4.21018149492292e-10,6.46262859470669e-08,-3.85213162042478,-6.56757836698219,-1.40465718642437,0.00011709405159369,5.11400995687487e-11,0.160123242674039,0.000681061458416035,5.99515351660247e-09,0.228463454245576
ATP5MG,vsBoth,457,3,2,43.0592776163637,4.46474508895246e-10,6.67765592406658e-08,-3.72261144022691,-6.56171424150078,-1.55098111935928,0.000197172836308495,5.31926797176681e-11,0.120906208699516,0.000998000968359872,6.04195472379306e-09,0.178088411740739
FKBP1A,vsBoth,457,3,2,42.9121734300592,4.80551499140375e-10,7.12641583343849e-08,-3.71045096821334,-6.55055292281461,-1.55516511289851,0.000206890366266591,5.73244366720158e-11,0.119906750744671,0.00103491255144641,6.43727367264613e-09,0.17677435638652
RPL6,vsBoth,457,3,2,42.8615031948529,4.92881863975039e-10,7.24784851907496e-08,-4.75622765899395,-6.39110786152764,-0.187509360446965,1.97244024920214e-06,1.64688156252757e-10,0.851261285274618,2.85822018797927e-05,1.42758628078048e-08,0.920468762565245
PDIA6,vsBoth,457,3,2,42.7185096847718,5.29411638324993e-10,7.65634236285046e-08,-3.93100312157052,-6.52754778567432,-1.27629317066523,8.45921735451927e-05,6.68551819741102e-11,0.201851903431475,0.000534146874743511,7.33235406091242e-09,0.279722410560908
RPL35,vsBoth,457,3,2,42.7229469010484,5.28238383333492e-10,7.65634236285046e-08,-5.00799209427583,-6.28486985376529,0.202841545478458,5.50007932782704e-07,3.28128460595549e-10,0.839258884279181,1.02368715131464e-05,2.49300190492881e-08,0.910079698721263
CXCL13,vsBoth,457,3,2,42.6959944410498,5.35405227841065e-10,7.67955416556623e-08,-4.67964316357565,-6.39914830337493,-0.284391759791356,2.87374636256707e-06,1.56246028365702e-10,0.776110173153174,3.89018651436819e-05,1.3910119390179e-08,0.856833954988232
RPL18,vsBoth,457,3,2,42.5681269888489,5.70753616337207e-10,8.12001425389006e-08,-5.22722500718785,-6.16251957972754,0.569621972376359,1.72073047426776e-07,7.15964748022635e-10,0.568934122428641,4.00100201099153e-06,4.47795167086056e-08,0.672432364291332
UQCRQ,vsBoth,457,3,2,42.5460685614498,5.77083422167311e-10,8.14385710040789e-08,-4.33794848774166,-6.46518600156296,-0.74380924726224,1.43818850350153e-05,1.01174283064238e-10,0.456991884945639,0.000135096756574164,1.03072604664e-08,0.562390262395118
CALM1,vsBoth,457,3,2,42.4837521495095,5.95347364556076e-10,8.33438682589342e-08,-5.22090736112703,-6.15703144588911,0.567168773643468,1.78048595725553e-07,7.41211359302137e-10,0.570599521214595,4.09180516967422e-06,4.52104963908299e-08,0.673917111108238
IGFBP7,vsBoth,457,3,2,42.4407090067951,6.0829904570236e-10,8.38159448877606e-08,-2.17743176860572,-6.30590527205133,-3.12928662608387,0.0294483675199186,2.86514240289514e-10,0.00175231286945585,0.0498644221781762,2.22939663192203e-08,0.00490409396090703
RPS16,vsBoth,457,3,2,42.4549889216361,6.03971284816729e-10,8.38159448877606e-08,-4.96135156233414,-6.27811495477251,0.154330798009024,7.00043567172177e-07,3.42702505545042e-10,0.877348914910071,1.24421412424379e-05,2.56559557560311e-08,0.942359740673328
UBB,vsBoth,457,3,2,42.3097472309478,6.49464060485811e-10,8.81005549956683e-08,-3.98558820799985,-6.49090510153658,-1.17940708629714,6.73131646698289e-05,8.5322213471734e-11,0.238236114746181,0.000448542611778321,9.09380469102282e-09,0.322897995600296
RPS12,vsBoth,457,3,2,42.1770571648318,6.94014277812923e-10,9.29029667418678e-08,-4.52110339597355,-6.39474050871104,-0.465994603290599,6.15181292616538e-06,1.60820231120408e-10,0.641219363466046,7.16044939179815e-05,1.40639426896626e-08,0.739557627190881
GRN,vsBoth,457,3,2,42.1728238981369,6.95484807313828e-10,9.29029667418678e-08,-4.34043358774025,-6.43286788049731,-0.711800438108831,1.42201843081677e-05,1.25218489316552e-10,0.476588361382849,0.000134344035691504,1.20775534927885e-08,0.582888732530416
VIM,vsBoth,457,3,2,42.1114530167185,7.17156873075965e-10,9.50721827420933e-08,-4.75994306187195,-6.32016699659696,-0.119283661036251,1.93647581102827e-06,2.61280790872073e-10,0.905050627677377,2.82662540097214e-05,2.08223933499825e-08,0.963450425800693
LTB,vsBoth,457,3,2,41.8353838488864,8.23307028691113e-10,1.07515296231834e-07,-5.76610614001236,-5.65761295869769,1.65501510714982,8.11239796405856e-09,1.53492793309506e-08,0.0979214335077966,3.18121891590582e-07,5.37877937405866e-07,0.147284567111727
EEF1G,vsBoth,457,3,2,41.8432875771435,8.20059851604923e-10,1.07515296231834e-07,-5.21085436985655,-6.09404055819846,0.612120143561443,1.87972964047367e-07,1.10095746818626e-09,0.540458271058301,4.28006643022139e-06,6.14670152577211e-08,0.646727797347254
CLIC1,vsBoth,457,3,2,41.7414400676301,8.62901961028121e-10,1.10573516922398e-07,-2.61595092684046,-6.35895513035419,-2.66376471183404,0.00889793447551248,2.03130726944347e-10,0.00772715889531068,0.0174221098646749,1.68683852408742e-08,0.0154825191004583
HNRNPA2B1,vsBoth,457,3,2,41.7578727398304,8.55841115357432e-10,1.10573516922398e-07,-4.83426969660497,-6.26022788631425,0.0216866628558236,1.3363531299869e-06,3.84415300240923e-10,0.982697902771403,2.10619483740518e-05,2.79322940954471e-08,1
COX7C,vsBoth,457,3,2,41.6928734077719,8.84112584042565e-10,1.12109319624354e-07,-2.84489684309054,-6.39528666874127,-2.42849593871759,0.00444258079645843,1.60246427273025e-10,0.0151615949202988,0.00973211780771497,1.40639426896626e-08,0.0277920387687614
CALR,vsBoth,457,3,2,41.6429545721617,9.0645721389504e-10,1.14115789826973e-07,-2.5155894596818,-6.33184890276424,-2.75683131988539,0.0118833514783374,2.42240654155935e-10,0.00583644509433906,0.0224482345601725,1.94619686534061e-08,0.0121858758551149
YWHAZ,vsBoth,457,3,2,41.5681422883039,9.41006429113921e-10,1.14829547197438e-07,-2.69838680092988,-6.36208114309408,-2.57008777404123,0.00696764300538824,1.99038237818902e-10,0.0101672750501074,0.0142202082154578,1.66686090349694e-08,0.0195472786080081
TPT1,vsBoth,457,3,2,41.5906295096418,9.30485377330979e-10,1.14829547197438e-07,-3.90021307186793,-6.43938083851967,-1.23294554143304,9.61080674150221e-05,1.1996185331619e-10,0.217596082795632,0.00059063427997217,1.18546303447059e-08,0.298476061821587
MIF,vsBoth,457,3,2,41.5598054445091,9.4493712763193e-10,1.14829547197438e-07,-3.12441206062282,-6.42136882906364,-2.12480672558249,0.00178160767375138,1.35054359479945e-10,0.0336027434072827,0.00495681802979851,1.24729643026244e-08,0.0559592703658187
HLA-DRB1,vsBoth,457,3,2,41.4738748990511,9.86421419467499e-10,1.17822599102771e-07,-3.9306571684309,-6.4276980327189,-1.18679107953318,8.47139947597251e-05,1.29550766063103e-10,0.235310038335561,0.000534233373462414,1.20775534927885e-08,0.319326256362539
RPLP0,vsBoth,457,3,2,41.4671043395875,9.89766390542732e-10,1.17822599102771e-07,-4.95394720747971,-6.18311496961688,0.231204145401387,7.27229445920983e-07,6.28489064588859e-10,0.817156209682727,1.28101272452605e-05,4.00692189436587e-08,0.890116585547256
IGKC,vsBoth,457,3,2,41.4078048796996,1.01955208357286e-09,1.19711184751956e-07,-3.80995628140187,-6.42999455770878,-1.3301400170884,0.000138991367770841,1.27608514092267e-10,0.183472142845349,0.000773374265941132,1.20775534927885e-08,0.257246270658022
