Gene,Pattern_3 x Pattern_6,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
RBBP4,vsBoth,237,3,2,35.3093723280255,2.15113278458409e-08,2.50024370941555e-06,-2.50843987426557,-5.88836328216057,-2.78349712762259,0.0121265603830076,3.90039012986112e-09,0.00537763386377241,0.0234137823923979,1.56281323050665e-07,0.0115703733976101
CFL1,vsBoth,237,3,2,35.2738219951527,2.18971138259924e-08,2.52753099383196e-06,-1.96996726675963,-5.77952893960132,-3.28073138927543,0.0488421221587963,7.49100685368493e-09,0.00103538298000774,0.0788919641592018,2.6924407326033e-07,0.00327803069955019
TUBB,vsBoth,237,3,2,35.0330541424321,2.46984074471244e-08,2.77434392914444e-06,-2.34572110744806,-5.84043197007648,-2.91949813637994,0.0189903111971316,5.20656432845814e-09,0.00350595490513491,0.0344926060519329,1.97251393173411e-07,0.00818489595115469
CTSH,vsBoth,237,3,2,34.9038318704416,2.63468810491565e-08,2.92031621271346e-06,-2.54193366959641,-5.86133055779634,-2.72053446197537,0.0110241092231888,4.59172869576003e-09,0.00651764778541658,0.0216139107406699,1.77557398600872e-07,0.0137024563677656
CXCL13,vsBoth,237,3,2,34.3717575591875,3.43769766662843e-08,3.66476088193376e-06,-2.8942401150835,-5.85414014456718,-2.3209130613471,0.00380077392257899,4.7948418367193e-09,0.0202915364737644,0.00871613062736214,1.84141631359487e-07,0.0365013298069929
LRMP,vsBoth,237,3,2,34.2086537406768,3.72979724255517e-08,3.92613939928591e-06,-2.21743958428434,-5.75260718924022,-2.97929665940123,0.0265930672522371,8.7877513517316e-09,0.00288910915017855,0.0461918612401777,3.09892590120497e-07,0.00697563486767613
MARCKSL1,vsBoth,237,3,2,33.9592981285062,4.22505247013661e-08,4.41966894954227e-06,-2.01483981153089,-5.69023561043966,-3.14607854475381,0.0439214361393406,1.26864200659736e-08,0.00165475560082921,0.0719869898957271,4.33736325060452e-07,0.00452941484216698
SNX3,vsBoth,237,3,2,33.3524421316385,5.72280848132798e-08,5.84040521658454e-06,-3.95403256100308,-5.67803106135315,-0.972392510322784,7.68449448772467e-05,1.36253976985523e-08,0.330855316537612,0.000522266189002087,4.63015787247169e-07,0.431520297703278
TCL1A,vsBoth,237,3,2,33.1777614214213,6.2451179670671e-08,6.25895445597617e-06,-2.41323415496363,-5.70511288230994,-2.71598421663824,0.0158116578804979,1.16266010964958e-08,0.00660790681761212,0.0294722755436691,4.02409582395384e-07,0.0138506667388229
FTH1,vsBoth,237,3,2,33.0382257499012,6.69638527089793e-08,6.59278825170697e-06,-2.04454889720376,-5.6254021041203,-3.05151250043494,0.0408993520292724,1.85076343228963e-08,0.00227691567399951,0.0676268554491685,6.03327358421393e-07,0.00578200461237105
CD24,vsBoth,237,3,2,32.5664349306971,8.47790424723975e-08,8.20200482000299e-06,-5.69585141045209,-3.37199964188812,3.15505143129658,1.2275775675881e-08,0.000746245454261445,0.00160469814700131,4.22271620948864e-07,0.00262037302734272,0.00443010463330199
CYBA,vsBoth,237,3,2,32.2048847262738,1.01577644228286e-07,9.5290770260667e-06,-2.49549355207759,-5.63733808457732,-2.5600393280127,0.0125782041253931,1.72698853978734e-08,0.0104660318571746,0.0241775764590604,5.66270452782903e-07,0.0206703207549059
COX7C,vsBoth,237,3,2,31.8497620798648,1.21314311947315e-07,1.11562507640781e-05,-2.09188200714192,-5.54119378965294,-2.91893521123724,0.0364490720122742,3.00416531492738e-08,0.00351229213922704,0.0609150362959229,8.86544995831465e-07,0.00819193927813893
ZFP36L2,vsBoth,237,3,2,31.7208751669633,1.293896317743e-07,1.17059149567916e-05,-2.29689198367114,-5.56853488063481,-2.71626823587097,0.021624932407206,2.56890208389432e-08,0.00660224027146463,0.0385168348180445,7.62107618221982e-07,0.0138439645482806
KRT19,vsBoth,237,3,2,31.5626500889474,1.40041778013216e-07,1.26015012828344e-05,-5.60957154359086,-2.76947925908742,3.62985150697215,2.02828136036431e-08,0.00561459789204378,0.000283584312892872,6.42518281783201e-07,0.0120065028149083,0.00134979392393067
HSP90AB1,vsBoth,237,3,2,31.5383760526053,1.41751824055827e-07,1.26196823362893e-05,-3.29760530426709,-5.60675056849712,-1.63673050433849,0.000975131017870855,2.06160432793896e-08,0.101686792230778,0.00314227564207005,6.4592444609244e-07,0.151396134901213
PPP6R1,vsBoth,237,3,2,30.3995403220934,2.5050920739059e-07,2.10692090658106e-05,-2.25957557213282,-5.45312063311065,-2.64849832897383,0.0238476051074917,4.94934687576718e-08,0.00808502489380477,0.0421543259261368,1.36704374051362e-06,0.0164966283040624
TCIRG1,vsBoth,237,3,2,29.6989727253988,3.55590388477848e-07,2.8890855980358e-05,-2.19116972753183,-5.3829040672358,-2.65822495155957,0.0284395123935992,7.32936054011212e-08,0.00785534410680781,0.0489592711055912,1.83463056019681e-06,0.0161159584364696
CSNK1G2,vsBoth,237,3,2,29.6765071038804,3.59607185745985e-07,2.90760650619833e-05,-2.82566196763583,-5.44589133335078,-2.01048424357051,0.00471830272128533,5.15466001671097e-08,0.0443799622035606,0.0103991837100027,1.40301838416012e-06,0.0726747803958424
PKIG,vsBoth,237,3,2,29.6033863821344,3.7299784639202e-07,2.97829061318788e-05,-3.16242422180757,-5.43416471536411,-1.62389508956338,0.0015646145099703,5.50537085686616e-08,0.104398200753041,0.00435374370094466,1.4629675068459e-06,0.155103527191918
UQCRQ,vsBoth,237,3,2,28.7804435223853,5.62867399624498e-07,4.34134178226508e-05,-2.61362704144956,-5.35456005143868,-2.16034130590563,0.00895867706228379,8.5764834524201e-08,0.0307462575481215,0.0180493360719458,2.06387736985921e-06,0.0525432081902827
SSR4,vsBoth,237,3,2,28.536699486059,6.35820374817327e-07,4.83714800605346e-05,-1.9809447323637,-5.24525341984909,-2.7621679211923,0.0475974718581848,1.5606765983078e-07,0.00574189387523035,0.0771549652237184,3.514342846069e-06,0.0122600148356499
PKM,vsBoth,237,3,2,27.818446229119,9.10544454626338e-07,6.43028799032955e-05,-2.33578301189616,-5.24145261424012,-2.3629359048688,0.0195025534505391,1.5931739259891e-07,0.0181308050376095,0.0352403535923857,3.5589347422394e-06,0.0331354054256443
MUC1,vsBoth,237,3,2,27.3824057463809,1.13236422863585e-06,7.76736889126154e-05,-5.14845426565717,-1.99270320748851,3.851862525812,2.62641804086536e-07,0.0462939559593874,0.00011722282911579,5.43406861812992e-06,0.075237742337474,0.000725461813302689
CAPNS1,vsBoth,237,3,2,27.1571463702839,1.26736174400068e-06,8.45092968499578e-05,-2.13006959580101,-5.15319868141364,-2.50866109668828,0.0331658680290961,2.56080399022678e-07,0.0121189693739972,0.0560123560358861,5.31793628637095e-06,0.0234074917962458
HLA-DRB5,vsBoth,237,3,2,26.9576032403624,1.4003314208489e-06,9.15521366826093e-05,-2.58904430047048,-5.18598177072923,-2.02799120893809,0.00962427121264621,2.14879828695125e-07,0.0425611452382221,0.019217695402175,4.57945117886712e-06,0.0700441271942211
SNRPD3,vsBoth,237,3,2,26.7014269377229,1.59169118463134e-06,0.000103256338593701,-3.0308212539845,-5.15915763112067,-1.51000732290304,0.00243889582626056,2.48063395606537e-07,0.131041555633012,0.00610723514161715,5.17060021994742e-06,0.190596628387625
CHMP4A,vsBoth,237,3,2,26.5990422549771,1.67529527022999e-06,0.000107020675335265,-2.03294473473474,-5.0871185060852,-2.5543282275861,0.04205810677646,3.63544687129498e-07,0.0106392910576399,0.0692772634240926,7.2028094018908e-06,0.0209314052491885
MIF,vsBoth,237,3,2,26.539168235811,1.72620686900429e-06,0.000109437592297443,-2.50307433587501,-5.14136221191385,-2.08155896029157,0.0123119681688552,2.72753645518996e-07,0.0373827733178988,0.0237146016910929,5.62253562656254e-06,0.0622773738699076
HNRNPL,vsBoth,237,3,2,26.3778197783016,1.87123879510411e-06,0.000118184617787387,-2.39281382326984,-5.11702641094728,-2.18143225226909,0.0167197227229591,3.10390172709554e-07,0.0291514602841665,0.0308684508750846,6.28287977755404e-06,0.0500312940965172
RBP5,vsBoth,237,3,2,26.1212729237475,2.12734366560917e-06,0.000132361899372865,-2.90708308857063,-5.10784453236575,-1.59934170467945,0.00364816282113323,3.25854580325502e-07,0.109744697656966,0.00845607645229187,6.54862592073508e-06,0.162272816393092
JUND,vsBoth,237,3,2,26.0343732578077,2.22181388828175e-06,0.000136646380768415,-2.11044145556297,-5.04953722629474,-2.43230742275194,0.0348203488780894,4.4288163018433e-07,0.0150029673141913,0.0584194183600979,8.5003008465794e-06,0.028181453176104
HLA-DPB1,vsBoth,237,3,2,25.9879304104105,2.27401127322533e-06,0.000138717064095844,-2.22163413933575,-5.06144650123507,-2.31961838578666,0.0263080407597237,4.16087500030041e-07,0.0203615303565741,0.0458245369803576,8.10070351620986e-06,0.0366154909266553
MICOS10,vsBoth,237,3,2,25.8923696676039,2.38530195968914e-06,0.000142898309702758,-2.17815563714113,-5.04673705701451,-2.35415522737326,0.0293944515987423,4.4941918213797e-07,0.018564856697281,0.0503712378099475,8.57106583077415e-06,0.0338404263659474
ABRACL,vsBoth,237,3,2,25.8807994976209,2.39914112603663e-06,0.000142898309702758,-2.89072038450561,-5.0844013421345,-1.59536872281347,0.00384359931370891,3.68787397037641e-07,0.110629805965318,0.00878917673408069,7.28095399714807e-06,0.163452258774054
HLA-DOB,vsBoth,237,3,2,25.8704368394714,2.41160412527556e-06,0.000143131270371408,-4.12346386447552,-4.73308985628577,0.112021512814613,3.73217033072016e-05,2.21127535934844e-06,0.910806349169738,0.000301966508576449,3.32402706162646e-05,1
TPP1,vsBoth,237,3,2,25.1467023503046,3.46308351953452e-06,0.000192563551051326,-2.65375225304923,-5.01423644548901,-1.79308431348985,0.00796022477024377,5.324447905665e-07,0.0729594434882958,0.0162894088637799,1.00602634688947e-05,0.112664169550778
HLA-A,vsBoth,237,3,2,24.79277407251,4.13349593263253e-06,0.000223168778788615,-2.70960764431111,-4.979173728742,-1.69757949951991,0.00673628423774167,6.38563040216292e-07,0.0895871547598321,0.0140776540145425,1.17135843637547e-05,0.135249105206887
DNAJC7,vsBoth,237,3,2,24.6474689089635,4.44498326245815e-06,0.000237533317745056,-1.96817380500583,-4.89893933965707,-2.44821087037639,0.0490480431623144,9.63553838186658e-07,0.0143567604296234,0.0791402526650638,1.6674834477508e-05,0.0270750790451558
TSPAN8,vsBoth,237,3,2,24.3870218596276,5.06320472736777e-06,0.000264821429756108,-4.89735692009725,-2.1105172617344,3.46024891061278,9.71343123376775e-07,0.0348138259276621,0.000539676277594333,1.67579104393033e-05,0.0584194183600979,0.00209699576470646
TLE5,vsBoth,237,3,2,24.1003864217381,5.84342645828661e-06,0.000298175087293729,-2.25450924338849,-4.88784383475445,-2.11844363287389,0.0241641498289439,1.01946345220902e-06,0.0341375138986025,0.0426198138065079,1.74272304162683e-05,0.0573596165506336
SMIM26,vsBoth,237,3,2,24.0653826119528,5.94659776603686e-06,0.000300689446556371,-2.36601607671068,-4.89457633426453,-2.00049838791746,0.0179806635990064,9.85177321267846e-07,0.0454464738206392,0.032893174812277,1.69444455225424e-05,0.0740535828864644
ITGB4,vsBoth,237,3,2,23.642084771932,7.34829396001404e-06,0.000360669783016877,-4.82434237518993,-2.09489489801028,3.39364575749049,1.40465950946932e-06,0.0361803365086036,0.000689688446638125,2.2697192707765e-05,0.0604839435908589,0.00249973052378796
HMGA1,vsBoth,237,3,2,22.9911100383446,1.01752218933589e-05,0.000474380748827712,-2.556238825976,-4.79474329206014,-1.69379774525448,0.0105810468701211,1.62883276039567e-06,0.090303722714419,0.0208387530034313,2.59238821314931e-05,0.136257527787876
MSLN,vsBoth,237,3,2,22.9707222382692,1.02794775713666e-05,0.000477910044755454,-4.76871616810276,-2.9789813094259,2.49379080434683,1.85403658369679e-06,0.00289208418930493,0.0126387007769372,2.8637970040738e-05,0.00697563754509573,0.0242689024850297
LGALS4,vsBoth,237,3,2,22.9606831918036,1.03312053636752e-05,0.000478984443689285,-4.60892655980424,-3.59230596105726,1.7343943800678,4.04753260081378e-06,0.000327764697063332,0.0828481315527337,5.50837749824341e-05,0.00149412736295455,0.126333824752836
SUMO3,vsBoth,237,3,2,22.8405840458859,1.09705952564034e-05,0.000503096750092625,-2.1945666348531,-4.75835402068138,-2.06256182211474,0.0281946991292136,1.95177966780655e-06,0.0391542781673576,0.0485825685364169,2.97381211885634e-05,0.0650097831460984
UBE2E1,vsBoth,237,3,2,22.7458103808173,1.15029712039061e-05,0.000518935927330935,-2.71162640568457,-4.76645526179589,-1.49373890168575,0.00669540072714052,1.87495338680541e-06,0.135243876461551,0.0140026526956646,2.88814935159834e-05,0.195693526534172
RPN2,vsBoth,237,3,2,22.6969798719702,1.17872757333896e-05,0.000530332349327262,-3.62339987851587,-4.56014434377273,-0.281631626789242,0.000290755782626961,5.11184710323759e-06,0.778225986741413,0.00137077654319723,6.53718094650132e-05,0.901533571905843
AP3D1,vsBoth,237,3,2,22.4615077701953,1.32600621644699e-05,0.00057645106609541,-2.4202781992616,-4.73653545144344,-1.79022563511559,0.0155086371551286,2.1740272563918e-06,0.0734176455715022,0.0289953079455838,3.27682011467442e-05,0.113184695826069
MAP1LC3B,vsBoth,237,3,2,22.283570130917,1.44938655226639e-05,0.000615694993027476,-2.29994167540068,-4.71160046060169,-1.90076542202469,0.0214515245912439,2.45778884648126e-06,0.0573327450673639,0.038280935195132,3.67488588325879e-05,0.0910149211757388
GRINA,vsBoth,237,3,2,21.9961210467046,1.67341247815285e-05,0.000679803510845733,-3.36966085754817,-4.56528702491217,-0.569413810115247,0.000752607495551491,4.98811380826525e-06,0.569075346983186,0.00263412623443022,6.44432122648462e-05,0.689903885521022
HSPA5,vsBoth,237,3,2,21.9971748810568,1.67253096063913e-05,0.000679803510845733,-2.09727782168843,-4.66335036257192,-2.08100144805528,0.0359689889690766,3.11102422182091e-06,0.0374337735150264,0.0601665039229155,4.43855287830784e-05,0.0623377392630688
BLOC1S1,vsBoth,237,3,2,21.9743545716391,1.69172408769833e-05,0.000683922368497753,-2.99777512186326,-4.65205438584333,-1.06627906544279,0.00271958265290456,3.2864437033227e-06,0.286297510002927,0.00665480140923574,4.66508603658996e-05,0.379406792386294
IFNGR2,vsBoth,237,3,2,21.7038476450992,1.9367312753799e-05,0.000768129652986574,-2.00577139207604,-4.62216242433662,-2.14399421959278,0.0448806442211611,3.79760480001401e-06,0.0320333499465065,0.0732593223138429,5.27058666180162e-05,0.0543946072531986
TTC17,vsBoth,237,3,2,21.5321481540566,2.1103448875414e-05,0.000829127755464327,-2.53937122175633,-4.64010343019849,-1.56605479710664,0.0111051920335889,3.48234840906995e-06,0.117335789221295,0.0217510648247113,4.85709640041174e-05,0.172541770302596
RRBP1,vsBoth,237,3,2,21.3055824434286,2.36347795338616e-05,0.00090728280976661,-2.95464622422111,-4.58026025160092,-1.04632789866828,0.0031302777460376,4.64397691122762e-06,0.295409668960192,0.00742762053408075,6.11238932893269e-05,0.390191287128339
CYBC1,vsBoth,237,3,2,21.1466098831499,2.559010149571e-05,0.000958168968084337,-2.54132149212926,-4.59802406018195,-1.52400240516202,0.0110434322130626,4.26516748783863e-06,0.127508110374167,0.0216429655430416,5.76260098899066e-05,0.186181764288529
SCAND1,vsBoth,237,3,2,21.1529581163167,2.55090043042405e-05,0.000958168968084337,-2.7294007891347,-4.58956589244358,-1.30628607603633,0.00634495377050386,4.44168773013172e-06,0.191455290406945,0.0133744946583516,5.94380503647936e-05,0.267037266992971
SMARCB1,vsBoth,237,3,2,21.1128839760683,2.6025285116604e-05,0.000972288386153127,-2.18758464326765,-4.58220695625268,-1.90341480427939,0.0286998714608785,4.60094208434329e-06,0.0569864407930578,0.0493468811043072,6.08816916838455e-05,0.090593414665913
COX6B1,vsBoth,237,3,2,20.9870731527782,2.77150055070652e-05,0.00102625231675166,-2.09123777054036,-4.55987772013069,-1.98967654950166,0.0365067550625191,5.11834157789591e-06,0.0466265775662145,0.0609750895548242,6.53718094650132e-05,0.0756905675778125
PTGES3,vsBoth,237,3,2,20.9526734943099,2.819582199633e-05,0.00103717246758808,-2.61025406377203,-4.57438937874936,-1.42474723356013,0.00904750008659675,4.77610871616665e-06,0.154230280183814,0.0182021288071575,6.25849795346363e-05,0.220323358214178
PRMT1,vsBoth,237,3,2,20.9199287940597,2.86612535738099e-05,0.00104738733856955,-2.31176832830767,-4.57006230876549,-1.75344583313758,0.0207904536584516,4.87579227789192e-06,0.0795255095765974,0.0372434740137183,6.34305505850116e-05,0.121822951568425
STX4,vsBoth,237,3,2,20.833342288751,2.99293442924868e-05,0.00108103532683967,-3.33879588463674,-4.42242904313561,-0.468442843407679,0.000841423668526403,9.75974066380521e-06,0.639467935858195,0.00283355105671324,0.000109597391900667,0.762709363190151
MEF2C,vsBoth,237,3,2,20.5312081902083,3.48100613017436e-05,0.00123174629177015,-1.99249985394212,-4.50111597930067,-2.04407772979135,0.0463162411931144,6.75976063701393e-06,0.0409458688361778,0.0752521484699485,8.221687178251e-05,0.0676838108975381
ACOX1,vsBoth,237,3,2,20.4815269091852,3.56855949077605e-05,0.00125741010941303,-3.69239868453163,-4.19645166142573,0.139964719291819,0.000222148850571699,2.71129295745831e-05,0.888687865867394,0.00113132480032291,0.000240161447274388,1
SERPINF1,vsBoth,237,3,2,20.1769433928811,4.15558731012785e-05,0.00143111244464218,-2.15531872081514,-4.48086681939337,-1.84335161141006,0.0311369018161903,7.43404916497395e-06,0.0652776901651492,0.0531136624531119,8.81241303763403e-05,0.102144790480167
RNASEK,vsBoth,237,3,2,20.1727254530328,4.16436056679747e-05,0.00143118896933243,-2.5329983367485,-4.48955626068987,-1.43048924625539,0.011309148949329,7.13716955179711e-06,0.152576650059473,0.0221173345514083,8.54418442421789e-05,0.218294788691877
PPP1R9B,vsBoth,237,3,2,20.1567502725977,4.19775697336667e-05,0.00143971021441062,-2.76844649548309,-4.46981667069315,-1.1492673720435,0.00563242329968064,7.82866709589084e-06,0.250445747733688,0.0120400295239456,9.18312477126777e-05,0.336912021963241
DIS3L2,vsBoth,237,3,2,20.0742666465014,4.37449962447253e-05,0.00148511156622306,-2.15454629071393,-4.46982432214113,-1.83374804768453,0.0311973558440767,7.82838704636122e-06,0.06669140278465,0.0531844251194096,9.18312477126777e-05,0.103993511692178
FIS1,vsBoth,237,3,2,19.9548433168168,4.64366444934355e-05,0.00155753530839004,-2.0058322946957,-4.44257223435375,-1.97373167204771,0.0448741438172188,8.8889776979491e-06,0.0484122618221521,0.0732593223138429,0.000101923308696116,0.0782495105323744
DNPH1,vsBoth,237,3,2,19.8358129023314,4.92842277929562e-05,0.00163990083612467,-2.95097351733996,-4.40118290061499,-0.880714180833521,0.00316774076023505,1.07662321975215e-05,0.378472539423218,0.0074974767592393,0.000117902859241217,0.483282971657022
IGKC,vsBoth,237,3,2,19.8187657116188,4.97061019964587e-05,0.00165065680379907,-2.11472929541144,-4.43914871177203,-1.84907158922765,0.0344530260253153,9.03153976924947e-06,0.0644474761638138,0.0578377595580667,0.000103346619359555,0.101050614891081
MT-CO3,vsBoth,237,3,2,19.5769869716369,5.60933390599915e-05,0.00181910290738082,-2.51224997412082,-4.4221299387088,-1.38972400864164,0.0119964078997066,9.77326483865406e-06,0.164612701409577,0.0232344936420225,0.000109597391900667,0.233548435425986
RNASET2,vsBoth,237,3,2,19.543851157303,5.70304296738701e-05,0.00182638884276862,-2.75950678211669,-4.39712567548377,-1.09034673375681,0.00578886855340345,1.09693836643021e-05,0.275560436174596,0.0123415155813434,0.000119427833409207,0.366651012252245
PPDPF,vsBoth,237,3,2,19.4830460547037,5.87909264317761e-05,0.00186714181345092,-2.68183914116136,-4.39893662122357,-1.17865915533993,0.00732186572644915,1.08782586873101e-05,0.238533925960565,0.0151601555126294,0.000118666140972272,0.323135956236021
CLTC,vsBoth,237,3,2,19.4605042172812,5.94573024652676e-05,0.00188472892303254,-2.42725471703126,-4.41108058339332,-1.47401892622678,0.0152135703479743,1.02856027615658e-05,0.140476495424136,0.0285101901541082,0.000113303290145578,0.202533224438963
PDPN,vsBoth,237,3,2,19.2583853751929,6.57801335076778e-05,0.0020489317966252,-1.9631950343397,-4.36349246269592,-1.94632787225409,0.0496235161395609,1.28002352894451e-05,0.0516153675806551,0.0799767332551072,0.00013516180653092,0.0828535259160416
SIGLEC14,vsBoth,237,3,2,19.1522681549168,6.93645881793566e-05,0.0021341086624226,-3.35247857251944,-4.17802770699791,-0.221572118769014,0.000800914408863189,2.9404784146694e-05,0.824646989002835,0.00275048150833527,0.000251699409804034,0.946830403841559
H3F3A,vsPattern_6,237,3,2,19.1129552691312,7.07415378775292e-05,0.00216850021878426,-1.94084854330818,-4.34517964594303,-1.95388853604741,0.0522766509715585,1.39161727462029e-05,0.0507144006192813,0.0837232739210307,0.000144496260348074,0.0816175787233956
CENPT,vsBoth,237,3,2,19.0655017249903,7.24400769642008e-05,0.00221246271560188,-3.29507902255214,-4.19072771930741,-0.297605842051375,0.000983940064897213,2.78061183405969e-05,0.76600401520696,0.00316520478707898,0.000242917665262599,0.890231092135939
TOP1MT,vsBoth,237,3,2,18.8677905866258,7.99670971662846e-05,0.00239429213823275,-2.36253611465567,-4.3436611605023,-1.48228523171347,0.0181503728872373,1.40127593466748e-05,0.138264416176686,0.0331603586766828,0.000145230206389659,0.199600561663924
STMN1,vsBoth,237,3,2,18.8620306530915,8.01977316990731e-05,0.00239690970615605,-2.8504537544031,-4.29717993094222,-0.894227684326894,0.0043656898449144,1.72984776139446e-05,0.371200082795972,0.00974847589025688,0.000169271490368914,0.475404034773188
CPNE5,vsBoth,237,3,2,18.7954642663908,8.29118856137846e-05,0.00246482456397498,-3.25636315998768,-4.16741065106452,-0.31867523427257,0.0011284931166447,3.08079206503432e-05,0.749972796455055,0.00345951935758713,0.000260150619106136,0.87580934415014
PTBP3,vsBoth,237,3,2,18.7892163738174,8.31713028828092e-05,0.00246815265310209,-2.22679151493282,-4.33257462756529,-1.62312834192589,0.0259612107426761,1.47375683325972e-05,0.104561972105651,0.0453613302069756,0.000150791141680424,0.155264559744805
ATF4,vsPattern_6,237,3,2,18.7813249638869,8.35001205877817e-05,0.00247352481111098,-1.95725986807533,-4.31126788063475,-1.903452967992,0.0503169232655427,1.62321112570188e-05,0.0569814651058132,0.0810244080269667,0.000162524013960901,0.090593414665913
