Gene,Pattern_1 x Pattern_4,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
WASIR2,vsBoth,2086,3,2,115.608198675696,7.87043300016937e-26,1.95841791928871e-25,-3.06720952513501,-10.0576977261975,-8.20355642124146,0.00216067346413853,8.49619481613684e-24,2.33378053349503e-16,0.00526396651205587,6.01882202659116e-23,1.26132585336599e-15
CLU,vsBoth,2086,3,2,111.516731938971,6.08764529183376e-25,1.48261363568517e-24,-9.98527616332269,-8.78267191125232,0.866413939230642,1.76808046232711e-23,1.59636313152865e-18,0.386263202520301,1.24129919938459e-22,9.42539263276529e-18,0.727077030363081
C1QC,vsBoth,2086,3,2,107.25379448168,5.13020177627759e-24,1.21932146914487e-23,-9.52680488549319,-9.00191647459725,0.11026755335831,1.62198491728284e-21,2.21811284748727e-19,0.912197188981509,1.06829699037457e-20,1.35052157784733e-18,1
FOXI2,vsBoth,2086,3,2,107.060499330961,5.65077422292511e-24,1.34169502630102e-23,-9.62188333134222,-2.80020764707352,7.35162023124102,6.46366882835699e-22,0.00510697437560107,1.95818512118335e-13,4.31360534815939e-21,0.0119479686855995,9.33748678916595e-13
FOXN1,vsBoth,2086,3,2,106.980873563538,5.88028629345385e-24,1.39509578471637e-23,-3.13378715733442,-9.7412608652823,-7.76623780988617,0.00172565977783966,2.01044165835907e-22,8.0851687926441e-15,0.00425280978306395,1.36528550930558e-21,4.11229759110979e-14
S100A16,vsBoth,2086,3,2,104.163120814755,2.40583426583186e-23,5.6241349435979e-23,-4.76622484313945,-10.067832270694,-6.34806811544367,1.87709779395311e-06,7.66487877894496e-24,2.18035547836599e-10,5.94958655670397e-06,5.43921882920427e-23,8.92148419829812e-10
BDKRB1,vsBoth,2086,3,2,100.706344624356,1.35486217554151e-22,3.10328861488675e-22,-3.59213890823358,-9.63164642034361,-7.13638403578466,0.000327974935647737,5.87800109728096e-22,9.5818069927342e-13,0.0008651459060686,3.92818377436772e-21,4.42302441364343e-12
GNG13,vsBoth,2086,3,2,99.2398148240518,2.82064232502014e-22,6.41283285625155e-22,-5.64688621434508,-9.95045616386959,-5.24518062754358,1.63379885304418e-08,2.51029877037041e-23,1.56129291672892e-07,5.95114545433505e-08,1.75540198781984e-22,5.33260700397147e-07
AC021086.1,vsBoth,2086,3,2,99.1553653139927,2.942293528254e-22,6.68511033857367e-22,-2.78712663064504,-9.29471276308375,-7.63332095901838,0.00531776945002815,1.47604202098587e-20,2.28782356739833e-14,0.0124150584770184,9.39693220679725e-20,1.14011317781042e-13
SELENOP,vsBoth,2086,3,2,98.7062538618347,3.68306437015342e-22,8.34494698016275e-22,-3.67377287173562,-9.57016342597131,-6.97591749719814,0.000238995192291016,1.06736818689735e-21,3.03881027839394e-12,0.000638514643660257,7.07268782457137e-21,1.37094363704459e-11
C1QB,vsBoth,2086,3,2,97.8962612516889,5.52200721458938e-22,1.24397703964023e-21,-8.43834085187771,-9.22190637160689,-1.33907382620288,3.2187383725571e-17,2.91864253175353e-20,0.180546640277392,1.80652899629023e-16,1.83490564290088e-19,0.354382123588659
SLC13A2,vsBoth,2086,3,2,97.8695594456403,5.59622533444705e-22,1.26029490989146e-21,-3.33842745013539,-9.43204352502898,-7.18550191532449,0.00084254029015505,4.02175896241697e-21,6.69607363511074e-13,0.00214182785745432,2.61204654575544e-20,3.11352911752336e-12
AC024560.1,vsBoth,2086,3,2,96.7622057869567,9.73540414295866e-22,2.17650542010916e-21,-4.70628718162752,-9.72369854394736,-6.01791155868936,2.52269077320237e-06,2.38941278237048e-22,1.76681673780983e-09,7.92988432924321e-06,1.61884811981725e-21,6.83996479122568e-09
PROZ,vsBoth,2086,3,2,95.5274757651323,1.80497920385556e-21,4.01037137790522e-21,-2.51676037664121,-9.03909289473495,-7.6362780257515,0.0118439350264655,1.57977265429757e-19,2.23591224177476e-14,0.0265112107994152,9.6827309856624e-19,1.11520310340353e-13
PRKAR2A-AS1,vsBoth,2086,3,2,93.2361657536057,5.67575773518123e-21,1.2459166710741e-20,-2.85536319009521,-9.06899272671351,-7.29857527662301,0.00429876389886474,1.20122307344796e-19,2.9083077975539e-13,0.010141504291339,7.39382095161193e-19,1.37661011430711e-12
AL357054.4,vsBoth,2086,3,2,92.811441659821,7.01861652892801e-21,1.53703497482814e-20,-9.03113889120081,-2.80136266106703,6.70108613736549,1.6989429769606e-19,0.00508872961357336,2.06876042593951e-11,1.03944518194336e-18,0.0119067269994532,8.96246243313125e-11
NXPH1,vsBoth,2086,3,2,92.7444345633003,7.25774860489945e-21,1.58841911302315e-20,-9.47782201697013,-4.3821567692596,5.37281110093685,2.59645680307705e-21,1.17510202124299e-05,7.75185256806517e-08,1.69891509354845e-20,3.50714280924018e-05,2.70279019929163e-07
BX004987.1,vsBoth,2086,3,2,90.2802820232773,2.48820321163129e-20,5.37298835891825e-20,-3.85810730367857,-9.24588733960016,-6.40016748926498,0.000114268482026534,2.33296829215132e-20,1.55206601178116e-10,0.000314258669626883,1.47341751264118e-19,6.40359885074411e-10
AL357054.3,vsBoth,2086,3,2,88.1112748477481,7.3600331441131e-20,1.56949394302152e-19,-9.31520779240336,-4.7217963904099,4.80325054307395,1.21714059843385e-20,2.33770648895407e-06,1.561103466298e-06,7.77346234239004e-20,7.36518676088559e-06,4.97770905995729e-06
HULC,vsBoth,2086,3,2,87.1186372144793,1.2090055469223e-19,2.5629418727648e-19,-4.61524961167802,-9.25077971202587,-5.57372795288055,3.92623140159798e-06,2.22860942013178e-20,2.49345013699689e-08,1.21473485232263e-05,1.40827596683728e-19,8.9679675950465e-08
SEZ6L,vsBoth,2086,3,2,86.3607756674292,1.76602089365286e-19,3.7243824356596e-19,-9.03527665383217,-3.74317754861485,5.62180211474818,1.63588107625934e-19,0.00018170773887516,1.88975660137932e-08,1.00139155769285e-18,0.000490575325774673,6.85030855119524e-08
HIST1H2AI,vsBoth,2086,3,2,86.3566391219501,1.76967728642993e-19,3.73172227788898e-19,-5.24068935695661,-9.28051236035052,-4.92061029908668,1.59977830092233e-07,1.68665527650194e-20,8.62747625370092e-07,5.45858264932129e-07,1.0710686275151e-19,2.80262346875355e-06
APLP1,vsBoth,2086,3,2,85.0379031046723,3.42179481988567e-19,7.164953146952e-19,-2.12561046153189,-8.42744217324576,-7.36225480175457,0.0335357078118768,3.53302774629056e-17,1.80829381119856e-13,0.0713569992072651,1.9787073214674e-16,8.63624664863542e-13
AC110619.1,vsBoth,2086,3,2,81.5682888091405,1.93941672242107e-18,3.97116878469279e-18,-3.32784968304039,-8.69635089153025,-6.35049865650556,0.000875190753945881,3.42727518594403e-18,2.14618085409688e-10,0.00222161151638138,1.99730150599778e-17,8.78723624083052e-10
RIIAD1,vsBoth,2086,3,2,75.8642728644118,3.35956045580413e-17,6.6479477689608e-17,-2.036556572504,-7.9719134956464,-6.93590362626069,0.0416944984572405,1.56236155331346e-15,4.03632706629853e-12,0.0878841613206296,8.18956815661828e-15,1.81067387880024e-11
CALML5,vsBoth,2086,3,2,74.4619832271919,6.77307346760389e-17,1.32676900160389e-16,-4.53344757799652,-8.58814882695997,-4.90107610068105,5.80286727652028e-06,8.83817395079235e-18,9.53131234321893e-07,1.77066315174352e-05,5.06498716311385e-17,3.08691058660776e-06
AC099066.2,vsBoth,2086,3,2,72.1574877689809,2.1438807115997e-16,4.14033179051356e-16,-4.04413029489678,-8.39343741992671,-5.21474459564442,5.25177083237617e-05,4.72131013925639e-17,1.84070673560964e-07,0.000148486591666856,2.634537447613e-16,6.25706349824891e-07
HLA-DPB1,vsBoth,2086,3,2,70.9430316706857,3.93474333104622e-16,7.54666330603103e-16,-4.79782669809554,-8.41439348905902,-4.41057791651546,1.60396460993517e-06,3.94932930796607e-17,1.0309510076219e-05,5.10987504590633e-06,2.20780543160153e-16,3.09189226086014e-05
HLA-DMA,vsBoth,2086,3,2,70.5285996494158,4.84071125380192e-16,9.24829705481727e-16,-4.83204975532751,-8.39219809071544,-4.34742587708977,1.35134470042236e-06,4.77136076508602e-17,1.37744598880148e-05,4.32889147051739e-06,2.66144068405525e-16,4.08620442429986e-05
GPR62,vsBoth,2086,3,2,68.9867113445544,1.04646804009505e-15,1.97703482617263e-15,-2.10868345053369,-7.66956893072666,-6.50870388680518,0.0349719142696129,1.72575340983154e-14,7.58019753851177e-11,0.0742765299514507,8.65296613618209e-14,3.18556371745046e-10
IGFBP5,vsBoth,2086,3,2,66.9650313969041,2.87559812606136e-15,5.35728908416475e-15,-4.22345365184559,-8.13523440337168,-4.72053779761918,2.40586864568266e-05,4.11142059732277e-16,2.35221891875328e-06,7.00325392153064e-05,2.20092654044096e-15,7.40970065292411e-06
A2M,vsBoth,2086,3,2,65.5148606842449,5.93784369279753e-15,1.09774260893178e-14,-4.80158144183932,-8.09314037250667,-4.03675669038419,1.57417461461533e-06,5.81457902134495e-16,5.41952232723141e-05,5.01800643301907e-06,3.09834531293762e-15,0.000153139838950992
LINC02771,vsBoth,2086,3,2,64.8061361795835,8.46303879812812e-15,1.55833097383162e-14,-2.42877423932794,-7.57812421427316,-6.05170301836685,0.01514996272946,3.50586668876774e-14,1.43322511475049e-09,0.0335022672658686,1.72970223729026e-13,5.58284118231133e-09
LDLRAD1,vsBoth,2086,3,2,63.1146373149159,1.97165372409069e-14,3.59149260411468e-14,-6.03786506277808,-7.7654782545068,-2.30105926834887,1.5616656706418e-09,8.13377197142564e-15,0.0213882812302023,6.06927925550268e-09,4.13629188823433e-14,0.046549405125561
HLA-DPA1,vsBoth,2086,3,2,61.3393929261074,4.78982961046878e-14,8.60594502421571e-14,-3.14263374830991,-7.61162066498295,-5.30574686697009,0.00167435199047709,2.70680023769894e-14,1.12212588072681e-07,0.00413146139684641,1.34312846812735e-13,3.87328005558704e-07
COX6A1,vsBoth,2086,3,2,61.3152830864738,4.84792005671614e-14,8.70736543520139e-14,-2.48337314226685,-7.41312946058998,-5.8018266392656,0.0130144680257638,1.23353363076465e-13,6.55963631249223e-09,0.0289845862871365,5.94268983942982e-13,2.45037758866149e-08
CTSC,vsBoth,2086,3,2,60.6516257535204,6.75564482081732e-14,1.20796034015677e-13,-6.28450285720987,-7.46643010113208,-1.68587237030396,3.28904486474788e-10,8.23997119737157e-14,0.091820384723454,1.33075715499232e-09,3.99863291907634e-13,0.186418036796422
CD68,vsBoth,2086,3,2,59.2906646044976,1.33412267918727e-13,2.36319157617441e-13,-6.34581011755349,-7.31396085932641,-1.44303800537894,2.2125800217713e-10,2.59380725938254e-13,0.149009765443439,9.05078193073556e-10,1.2298557183781e-12,0.295514693513715
AC005837.1,vsBoth,2086,3,2,57.8278948507368,2.77224866572471e-13,4.85544262839593e-13,-3.96736823575691,-7.56510502835613,-4.34586635413328,7.26706657111482e-05,3.87551345388812e-14,1.38727019809799e-05,0.000203165716826722,1.90947408219254e-13,4.11324158085797e-05
CPA6,vsBoth,2086,3,2,57.0678454973013,4.05391653808881e-13,7.05244440081204e-13,-7.07587954254055,-2.18071504769543,5.26656811950913,1.48503818175514e-12,0.029204499348947,1.38997684481734e-07,6.79354124698453e-12,0.0625847742882785,4.76348510262876e-07
HLA-DQA1,vsBoth,2086,3,2,57.002992390745,4.18752561249872e-13,7.28069746304307e-13,-4.31879612236243,-7.54347604501688,-3.93477050260226,1.56882622012102e-05,4.57606926812447e-14,8.32762309419977e-05,4.63093133168316e-05,2.24775684299709e-13,0.000231475154979707
ST6GALNAC5,vsBoth,2086,3,2,55.2984686308619,9.81951658434943e-13,1.68804289069208e-12,-3.14711051461942,-7.26719645663765,-4.90446710307674,0.00164892625246747,3.67024849900506e-13,9.36813196310686e-07,0.0040721926597324,1.73019600261935e-12,3.03624338514458e-06
AC007493.1,vsBoth,2086,3,2,54.7503044261593,1.29158339393696e-12,2.21171399625629e-12,-7.2999489212182,-3.45981805400007,4.04083246416287,2.87876993643741e-13,0.000540540494263174,5.32617992235249e-05,1.36274010058029e-12,0.00139778979559765,0.000150524283730357
HLA-DMB,vsBoth,2086,3,2,54.116624271157,1.77306374627235e-12,3.02010528697081e-12,-4.21433744274146,-7.35032812665459,-3.82729376997653,2.50512505665676e-05,1.97720871915969e-13,0.000129559854028286,7.28266481767321e-05,9.42587190147012e-13,0.000354528492810078
AC105328.1,vsBoth,2086,3,2,54.0783435364865,1.80732770399928e-12,3.07772623145906e-12,-7.35107914598027,-4.61166665008413,2.7714865947385,1.96612951076945e-13,3.99453222429155e-06,0.00558009698830627,9.37382585764133e-13,1.23481118606402e-05,0.0130023442575067
LGMN,vsBoth,2086,3,2,53.2845566880978,2.687853102714e-12,4.55148859362303e-12,-6.63871895084963,-6.43611075926694,-0.110921496961913,3.16421062356059e-11,1.22573605262668e-10,0.911678598680862,1.35772762067403e-10,5.0865543606638e-10,1
AL137802.2,vsBoth,2086,3,2,52.3716242403771,4.24273876449492e-12,7.14355515155927e-12,-3.87909776418599,-7.21073926010715,-4.03507150955885,0.000104844614297603,5.56489231298506e-13,5.45856704048091e-05,0.000289220152027107,2.59714403008609e-12,0.000154175441491022
HLA-DQB1,vsBoth,2086,3,2,52.1565768246592,4.72436284200033e-12,7.94185882335154e-12,-3.88457422843697,-7.19725453201542,-4.01353499888125,0.00010250937156648,6.14370134876259e-13,5.98161286048881e-05,0.000283047827195361,2.86151152231061e-12,0.000168365834873438
IGLC2,vsBoth,2086,3,2,51.2050370402249,7.60269352597645e-12,1.2694905562394e-11,-6.80522955357845,-5.88218557952869,0.709518729548578,1.00888237104239e-11,4.04883993194257e-09,0.478002632870508,4.44050825221279e-11,1.53292255384076e-08,0.887732311060559
CECR2,vsBoth,2086,3,2,50.6215724831309,1.01780645917926e-11,1.69445276020555e-11,-2.47473663901567,-6.80671134633752,-5.11345784644152,0.0133334457044881,9.98549970804371e-12,3.16314368561242e-07,0.0296584943293096,4.39569907734515e-11,1.05828476537178e-06
FCER1G,vsBoth,2086,3,2,50.4213109113934,1.1249972230325e-11,1.86938214106254e-11,-6.79051229254277,-5.76497914803763,0.828225040830882,1.11736056113439e-11,8.16679378416608e-09,0.407543065035082,4.90901366892922e-11,3.03216166860267e-08,0.764598624442517
ELFN2,vsBoth,2086,3,2,48.9152221251697,2.38888077277745e-11,3.92464272626687e-11,-5.24279382999612,-6.85888831982121,-2.13151656216486,1.5816323614369e-07,6.93984641286214e-12,0.0330466094744341,5.39889321160607e-07,3.08002208977831e-11,0.0703757562966634
CD24,vsBoth,2086,3,2,48.8500684496348,2.46798443208761e-11,4.05083402334368e-11,-6.63878347541536,-2.28210984398882,4.66953259662455,3.16282600239017e-11,0.0224828559653135,3.01885797726755e-06,1.35723403096863e-10,0.0487904843031025,9.42764494307927e-06
RIMS2,vsBoth,2086,3,2,48.0307603615047,3.71751651625716e-11,6.06513563359499e-11,-6.76342649129947,-2.89336438844433,4.1030846844436,1.34765765281772e-11,0.00381138838163298,4.07677942981952e-05,5.89709660483246e-11,0.00904326594506651,0.000116355736120987
LINC01534,vsBoth,2086,3,2,47.5623924567053,4.69848348828246e-11,7.63913391626816e-11,-2.58564990605168,-6.65338303775642,-4.81511982482014,0.00971955974909957,2.86431456032676e-11,1.47111588062917e-06,0.0220120782542064,1.23169140773549e-10,4.69905319091294e-06
LRRC49,vsBoth,2086,3,2,47.2807408433946,5.40900740139893e-11,8.77484192286623e-11,-2.238676944623,-6.52913061902113,-5.0534410135121,0.0251769437094233,6.61525422787753e-11,4.33920370807971e-07,0.0543377354044622,2.78874777423959e-10,1.43895725439623e-06
PRTN3,vsBoth,2086,3,2,46.3006811348887,8.82947410858094e-11,1.42203827971319e-10,-4.44516691833628,-6.7917008262737,-2.93075847687145,8.78236519551571e-06,1.10819178728708e-11,0.00338135561573499,2.64608378591823e-05,4.86983960417075e-11,0.0080678716019722
CBWD5,vsBoth,2086,3,2,46.1285803193896,9.62290181573709e-11,1.54759092232307e-10,-4.29887174884914,-6.78771180821635,-3.08694059414832,1.71669769547728e-05,1.13925933319687e-11,0.002022280067656,5.04915701477087e-05,5.00143049595266e-11,0.00494552359856078
GYG2,vsBoth,2086,3,2,46.0737637208995,9.89029687110346e-11,1.58938884764292e-10,-2.04661208349065,-6.38924926145612,-5.1035386617493,0.0406961874778287,1.66702136020678e-10,3.33360369254075e-07,0.0858800747551251,6.86957005994864e-10,1.11306508212467e-06
FAM178B,vsBoth,2086,3,2,45.4594850912417,1.34461588421235e-10,2.14877077125071e-10,-6.01568612502699,-6.06646432467493,-0.370224616314322,1.79126353951574e-09,1.30756754047073e-09,0.71121513649384,6.93275359481047e-09,5.10641575654607e-09,1
PRKAA2,vsBoth,2086,3,2,44.8156266953283,1.85528362561302e-10,2.95061346488695e-10,-6.28185195632066,-1.96381660150127,4.64356760610427,3.34563367244643e-10,0.0495513641317155,3.42443865926644e-06,1.35299163462583e-09,0.103608210729782,1.06500299696836e-05
ERBB4,vsBoth,2086,3,2,44.274647384429,2.43154592384406e-10,3.84804211249929e-10,-6.58407123830631,-3.22286391910195,3.52679551038298,4.57737627254125e-11,0.0012691583267862,0.000420621487949285,1.94665351545039e-10,0.00317173002920176,0.00109892390999631
AL353708.3,vsBoth,2086,3,2,43.6889417901484,3.25886845315523e-10,5.13051587557547e-10,-5.30593654454998,-6.35009316180135,-1.47660876375706,1.12095951040286e-07,2.15184572051739e-10,0.139780541171881,3.8694846289915e-07,8.80980755194083e-10,0.278077732277751
AL132639.2,vsBoth,2086,3,2,43.6431168073177,3.33439924357393e-10,5.24786721804468e-10,-6.53043407768197,-3.1611871363693,3.53882741133212,6.55793477261814e-11,0.00157127514669199,0.000401908528508937,2.7651877098082e-10,0.00388805021027026,0.0010522170898914
AL157944.1,vsBoth,2086,3,2,43.2038423930098,4.15341020702958e-10,6.51752195231263e-10,-6.30665602508796,-2.3463347306618,4.23062822136562,2.85128535257927e-10,0.0189590722287864,2.33039560522721e-05,1.15816847779861e-09,0.0414947737558813,6.78901761335731e-05
SFTA2,vsBoth,2086,3,2,42.6237711589101,5.55092927392373e-10,8.67455434809883e-10,-6.30089968803023,-2.45622985123483,4.09783601499679,2.95922872627035e-10,0.0140403322331021,4.17030541650346e-05,1.20108774121821e-09,0.0311554999144572,0.000118913749378191
COL4A1,vsBoth,2086,3,2,42.4210779455598,6.14299222897956e-10,9.58424313694287e-10,-6.41917581397409,-3.01095357405071,3.58944625171469,1.37014098973266e-10,0.00260428667725458,0.000331381145194044,5.66996407431376e-10,0.00629153867517417,0.000873653540763489
C1QA,vsBoth,2086,3,2,42.1419136691866,7.06317096142171e-10,1.09988553095641e-09,-5.20370832401429,-6.2400978917895,-1.46237208989495,1.95350534917034e-07,4.37297139095862e-10,0.143639273367591,6.62766219757469e-07,1.75716643842994e-09,0.285450802300284
THORLNC,vsBoth,2086,3,2,41.938651122694,7.81875526483836e-10,1.2158494160643e-09,-2.05305814753684,-6.13064026190309,-4.79885001090669,0.0400669383874443,8.75261128927017e-10,1.59579239561622e-06,0.0846138366740607,3.45258777087881e-09,5.08467910345768e-06
EPHA8,vsBoth,2086,3,2,41.8532611820356,8.15980554908162e-10,1.26814012355917e-09,-2.5142658262993,-6.26589175752973,-4.44764698782923,0.011928048832463,3.70697777738358e-10,8.68160501925747e-06,0.026688749016187,1.49505048882893e-09,2.61695027293817e-05
SNAP25,vsBoth,2086,3,2,41.423695530887,1.0114835064913e-09,1.56646591104631e-09,-2.1453405954598,-6.12772957841338,-4.69408564284842,0.0319256249669828,8.91419228242311e-10,2.67801829885279e-06,0.0680936587305281,3.51441105522306e-09,8.40082129305998e-06
CAPN11,vsBoth,2086,3,2,41.3014533931264,1.07523489037221e-09,1.66361685497387e-09,-5.57281294513249,-5.92232758048092,-0.691053689733425,2.50658665446677e-08,3.17416534995669e-09,0.489531801475114,9.01409517837698e-08,1.20959066000224e-08,0.907834186965326
SQSTM1,vsBoth,2086,3,2,41.171911787701,1.14718365507779e-09,1.7736426307871e-09,-2.48048864780017,-6.21109329612686,-4.42170525148164,0.0131202441566259,5.26172205974142e-10,9.79249806685671e-06,0.0292089309477659,2.10450717223394e-09,2.94064300424473e-05
BX324167.1,vsBoth,2086,3,2,40.7263085825061,1.43348930520107e-09,2.20904671401833e-09,-2.20418759870336,-6.1004584682621,-4.59803177585583,0.0275111535583097,1.05764661360601e-09,4.26500957508847e-06,0.0591178021357053,4.15195821268335e-09,1.31575443178436e-05
PIGR,vsBoth,2086,3,2,40.5911070686443,1.53374476314422e-09,2.3601125054755e-09,-3.15069858654894,-6.31454702341942,-3.80422440397167,0.00162880485567717,2.70953929043781e-10,0.000142249183946605,0.00402438809446839,1.10182858881847e-09,0.000387913966598013
ABHD1,vsBoth,2086,3,2,40.5487445334938,1.56657791775131e-09,2.40941183737713e-09,-6.36758739154764,-3.81648693783501,2.60575277269999,1.92024643564843e-10,0.000135365237891097,0.00916726037760832,7.8855887762517e-10,0.000369750654751618,0.0208182488589351
IER3-AS1,vsBoth,2086,3,2,39.8477622506925,2.2241720001618e-09,3.3966521837677e-09,-3.90228831927717,-6.31172242343611,-2.97500631396409,9.52875594302643e-05,2.75946840205506e-10,0.00292982517401885,0.000263849065732166,1.12165971599076e-09,0.00703923612009084
LDHA,vsBoth,2086,3,2,39.6048876635796,2.51135388756295e-09,3.82612894143832e-09,-6.06717832660981,-2.34483385548429,3.96917883787875,1.30176993408928e-09,0.0190355599254946,7.21207399759698e-05,5.08548873563459e-09,0.0416527359877659,0.000201706165729432
EID2B,vsBoth,2086,3,2,39.3027481672407,2.92089989881293e-09,4.43764979611139e-09,-3.92124102874185,-6.2672164468566,-2.90296099354206,8.80940911091441e-05,3.67559089085357e-10,0.00369652674687128,0.000244468066287218,1.48301144761771e-09,0.00878440699319054
