Gene,Pattern_1 x Pattern_10,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
SNRPD2,vsPattern_10,2466,3,2,8.19449116122451,0.0166183864249588,0.0195875061075325,-1.41146387182905,-2.74101626124173,-1.75470488974488,0.158107881152636,0.00612494761285938,0.0793097992142353,0.369702219705533,0.017661783552215,0.194409433387689
CALM3,vsBoth,2466,3,2,8.12651406071109,0.0171929299281609,0.0202500662852347,-2.70077066272617,-2.58291661373753,0.198222095145265,0.00691790225489113,0.00979689984829539,0.842871301039365,0.019808754843763,0.0274715970353047,1
ARRDC1,vsPattern_1,2466,3,2,8.07501992722064,0.0176413453622528,0.0207597649969945,-2.70163097845256,-1.34457270190483,1.85357092991206,0.0069000297167889,0.178763263784752,0.0638005697470551,0.0197629194570023,0.413535400856401,0.158549942393378
SAE1,vsPattern_10,2466,3,2,8.03140601288396,0.018030274695001,0.0211950942151193,-1.827217035417,-2.81764070337159,-1.29541540446171,0.0676671434953666,0.00483779126621101,0.195176966811123,0.167575088474598,0.014124330415582,0.448374510456922
HGS,vsBoth,2466,3,2,8.0174766970822,0.0181562876994742,0.0213361285868177,-2.33598940308617,-2.79440407485338,-0.577070437439105,0.0194917938350735,0.00519954641006858,0.56389187379738,0.0522612398596504,0.0151281277117872,1
NDUFB8,vsPattern_1,2466,3,2,7.95720079887633,0.0187118100790681,0.0219706783202172,-2.73111157537785,-1.48690753696688,1.70326488648478,0.00631210979417208,0.137039233373111,0.0885185086064466,0.0181666554299535,0.323632858344883,0.215530060154011
TBCB,vsBoth,2466,3,2,7.92315664677881,0.0190330502640703,0.0223354972741356,-2.67681234807566,-2.53671870845446,0.227568000412141,0.00743262503240689,0.0111896823564543,0.819982099209512,0.0211942913620062,0.0311153115778576,1
MYL12B,vsBoth,2466,3,2,7.85396441498324,0.0197030426191461,0.0230974519076549,-2.72523251086867,-2.42178927366346,0.446502624014347,0.00642562190207134,0.0154443034850553,0.655234217577676,0.0184742438568903,0.0420347280925346,1
RNF213,vsPattern_1,2466,3,2,7.82340970945643,0.0200063640263047,0.0234400694286201,-2.63561454662279,-1.25855200726896,1.87929563289036,0.00839850738735267,0.208192191124465,0.0602041376754637,0.0237755507197609,0.475779937144749,0.150182487851984
MCHR1,vsPattern_10,2466,3,2,7.78711661672605,0.0203727244737307,0.0238548087594716,-1.2461959948565,-2.62594209027268,-1.82425009850247,0.212692449102904,0.00864095169422802,0.0681142707911403,0.485282396460253,0.0244184212995153,0.168614858121768
EIF3H,vsPattern_1,2466,3,2,7.77855274671583,0.0204601461892834,0.0239505592475778,-2.673101199872,-1.38292005637419,1.76380517759721,0.00751535748222236,0.166689379812953,0.0777647855032856,0.0214159406088049,0.388202532549573,0.190832314901714
C4orf3,vsPattern_1,2466,3,2,7.74676164202538,0.0207879700824153,0.0243271610569242,-2.76677213097562,-1.79109255248113,1.34510704347327,0.0056614311862503,0.0732784440911185,0.178590668960518,0.0163982625085583,0.180467502293698,0.413175565384188
IGFBP2,vsPattern_1,2466,3,2,7.66745721769621,0.0216288196867619,0.0252725594521334,-2.76637604680737,-1.91651493992393,1.17703205288456,0.00566831291113804,0.0552995834121741,0.239182713069625,0.0164147782601748,0.138800108883736,0.54067475239036
PGK1,vsPattern_1,2466,3,2,7.59925388068223,0.0223791190455863,0.0261219081268134,-2.64474918141429,-1.37494948043721,1.73615130994948,0.00817514896492423,0.169147107550418,0.0825370838883493,0.0231845141804751,0.393448882761152,0.2017782632386
LITAF,vsBoth,2466,3,2,7.45861230898117,0.0240094889347831,0.0279556943374084,-2.66331195351249,-2.34314205519173,0.467910952010893,0.00773756454555348,0.0191221008933589,0.639848271131349,0.0220135659331347,0.0513288170299902,1
BLVRB,vsPattern_10,2466,3,2,7.44897261116967,0.0241254903738893,0.0280845927526944,-1.52761659080211,-2.66698059628005,-1.49889584567714,0.126607760087611,0.00765360905440815,0.133900654290004,0.300746115895692,0.0217909384863996,0.316731472445258
RHOA,vsBoth,2466,3,2,7.43713732414108,0.0242686796793058,0.0282450771347195,-2.48493706188353,-2.57275078838243,-0.0797699695595676,0.0129574340924182,0.0100893828580959,0.936420209008686,0.0356850389355054,0.028241020980866,1
ERGIC3,vsBoth,2466,3,2,7.38622280743402,0.0248944248119264,0.0289622216344184,-2.69072847777401,-2.20952114493923,0.68343973984868,0.00712961959891633,0.0271384133232083,0.494329015918498,0.0203793389346868,0.0713132923473316,1
MICOS10,vsBoth,2466,3,2,7.37235296455674,0.0250676657039377,0.029155771580943,-2.71026604600226,-2.07260694030349,0.892723973079671,0.00672292584138775,0.038208874618203,0.372005008996065,0.019281209967447,0.0981652183792967,0.806022921348736
IKBKB,vsPattern_1,2466,3,2,7.36769648668451,0.0251260972141307,0.0292221292979658,-2.71147196634884,-1.87402302044929,1.15962255737717,0.00669852050103612,0.0609272522585448,0.246202512783003,0.0192161670535367,0.151897829766241,0.555212603381312
CRAT,vsPattern_1,2466,3,2,7.36672393285971,0.0251383184263105,0.0292347392273509,-2.52967041482641,-1.14937638188785,1.88201211667848,0.011416971585828,0.250400814555709,0.0598343705092566,0.0316998239252103,0.56365248675076,0.149320317687346
SDHA,vsPattern_1,2466,3,2,7.32435346929105,0.0256765607927407,0.0298361439408386,-2.65043047426549,-1.53809371326868,1.52589725573858,0.00803892710467796,0.124025702930147,0.127035454249022,0.0228237783470875,0.295053409800397,0.30165906825171
PCBP1,vsPattern_1,2466,3,2,7.31089496363893,0.0258499275220845,0.0300227877547522,-2.69497885572152,-1.79709733879441,1.24009960971211,0.00703930978781503,0.0723201681330558,0.214938553325866,0.0201377448239853,0.178241576371152,0.489970105423076
PSMA2,vsPattern_1,2466,3,2,7.22798110346594,0.0269441101793405,0.0312473865411889,-2.64039135414303,-1.55919981179796,1.484141671656,0.00828103394924939,0.11894909538925,0.137771340003658,0.0234656700513937,0.283711630627109,0.325270199685621
RNH1,vsBoth,2466,3,2,7.2007666953441,0.0273132499693289,0.0316616280738987,-2.41325628390798,-2.55543640789247,-0.153475558086817,0.0158106978412831,0.0106054737853353,0.878023263763591,0.0429479329910904,0.0295868796489535,1
HADHA,vsBoth,2466,3,2,7.16274976955538,0.0278373987168078,0.0322480667099643,-2.15577345022544,-2.65430113553561,-0.633375574957486,0.0311013595795149,0.00794728682811689,0.526488411321907,0.08099654993952,0.0225797230948835,1
ARF3,vsPattern_1,2466,3,2,7.130676959835,0.0282874091436656,0.0327550617701459,-2.66270295382185,-1.78573832250816,1.21167122852281,0.00775158086256951,0.0741416373128835,0.225638256821542,0.0220507019926997,0.182448024330629,0.51253460214104
TCP1,vsPattern_1,2466,3,2,7.12529991002611,0.0283635628723576,0.0328396561777206,-2.53262328810442,-1.24846182799995,1.75364229549303,0.0113212549240391,0.211861979054681,0.0794918189015063,0.0314497511381242,0.483471659611601,0.194812711262978
PRELID1,vsPattern_1,2466,3,2,7.11252219541257,0.0285453537278248,0.0330483310631795,-2.43262528650251,-1.00357611557113,1.94567374482466,0.0149898046385888,0.315582971772333,0.0516939424014763,0.0408856930637245,0.6946170164107,0.130314252119602
