Gene,Pattern_1 x Pattern_3,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
DYNC1LI1,vsBoth,2043,3,2,32.7866394481061,7.5940194261579e-08,1.18778396203029e-07,-5.4656404618206,-3.19685434470397,3.01190724094354,4.61238384852418e-08,0.00138935063509263,0.00259611914474326,2.07201547831686e-07,0.00436977409051133,0.00785255424789801
CHMP3,vsBoth,2043,3,2,32.3156222938405,9.61062826515541e-08,1.49679852435794e-07,-5.49316722625273,-3.37079232251214,2.78265299836523,3.94788638319791e-08,0.000749523382642682,0.00539164371968807,1.77916700570448e-07,0.00244847270469933,0.0155267153346505
NECTIN2,vsBoth,2043,3,2,32.1422943317957,1.04806801652846e-07,1.63062710261615e-07,-5.28140697456371,-2.831407510711,3.3094331320898,1.28195569277806e-07,0.00463436344744262,0.000934850934290452,5.63070293275419e-07,0.0134813392665168,0.00301364186395805
KIF12,vsBoth,2043,3,2,31.7730767898556,1.26056149925909e-07,1.95577970648255e-07,-2.02824074780218,-4.87207313193198,-4.58997833595279,0.0425356830098035,1.1043327315776e-06,4.43292016363522e-06,0.105494013498766,4.61030647530962e-06,1.77523213886604e-05
NARS,vsBoth,2043,3,2,31.4432507885513,1.48656822184689e-07,2.30003692409659e-07,-5.05362846339724,-2.42318567306959,3.60976187829828,4.33494505083705e-07,0.0153850610191898,0.000306478221877203,1.85402265251184e-06,0.0409920760317675,0.00104800815338316
MRPL12,vsBoth,2043,3,2,30.9650829368384,1.88806818600353e-07,2.90977683877256e-07,-5.54236896408419,-4.01334172756298,1.85929575758464,2.98406697391031e-08,5.98651479588027e-05,0.0629852280095167,1.35233807436126e-07,0.000219242661626369,0.151906361589442
BTG2,vsBoth,2043,3,2,30.1341979310619,2.86050071713013e-07,4.38548060052858e-07,-5.48905102086809,-4.32478417281293,1.29932915815742,4.04098897139391e-08,1.52681270415109e-05,0.193830991884253,1.81993288284574e-07,5.88446145408855e-05,0.42712811230541
KPNB1,vsBoth,2043,3,2,29.986092444412,3.08036910395668e-07,4.71744789535525e-07,-4.73869331182358,-1.9808022535271,3.83602052644513,2.15100766812032e-06,0.0476134540042122,0.000125043961484287,8.80625259085272e-06,0.117184661846987,0.000444403397206941
VAT1,vsBoth,2043,3,2,29.4744658606369,3.97833233682936e-07,6.06634883407357e-07,-5.22181522610965,-3.14499465643221,2.73700547747602,1.77177711629539e-07,0.00166089863621336,0.0062001260679389,7.73952064037483e-07,0.00516686472994959,0.0176856371085469
SEC62,vsBoth,2043,3,2,29.4738468728028,3.97956379704243e-07,6.06779024800018e-07,-5.38243759311264,-3.75585866523503,2.02503562246449,7.34838573754993e-08,0.000172748167269047,0.0428637065209578,3.27173456715763e-07,0.000605382957863208,0.106259676713187
HGS,vsBoth,2043,3,2,28.6993756304901,5.86151343564922e-07,8.87979918377182e-07,-5.23368333103989,-3.36816207847172,2.40870387929006,1.6616503526588e-07,0.000756710967709058,0.0160092816430463,7.26769026712364e-07,0.00247019324555672,0.0425378885286657
LMNA,vsBoth,2043,3,2,28.3529071290204,6.97018722839408e-07,1.05270579887112e-06,-5.29144469733807,-4.50046699168246,0.739393716882876,1.21353887736286e-07,6.78043337660955e-06,0.459667956445195,5.33786430921859e-07,2.68331421944134e-05,0.933204108529832
MOB1A,vsBoth,2043,3,2,28.2120126094396,7.47892710275898e-07,1.12817082640722e-06,-4.93291699302728,-2.61702834072362,3.13372679438914,8.10105882701703e-07,0.00886989765052431,0.00172601477967652,3.40887303779776e-06,0.0246832480422376,0.0053524933821135
IER2,vsBoth,2043,3,2,28.0281263863953,8.19916613102312e-07,1.23453287513196e-06,-5.05019045782125,-2.94667347683769,2.79409355511744,4.41369780927482e-07,0.00321212188621506,0.00520454193708757,1.8869715123396e-06,0.00957788366775538,0.0150272139312342
CNTD1,vsBoth,2043,3,2,27.9534000649255,8.51130788248891e-07,1.28062206239293e-06,-5.26775131565187,-3.8274356633478,1.74711565422461,1.38105020998486e-07,0.000129485213810856,0.0806172785059769,6.05677059663824e-07,0.0004593866650986,0.190975102344767
NFKBIA,vsBoth,2043,3,2,27.8213329093714,9.09231177259201e-07,1.36658599641503e-06,-5.14139018233992,-3.27473085951571,2.41893423133316,2.72713036412219e-07,0.00105762683167425,0.0155660543345835,1.17855196484841e-06,0.00338327490687961,0.0414342035298038
CCT4,vsBoth,2043,3,2,27.3139061311285,1.17181929299211e-06,1.7531812354863e-06,-4.86268792735886,-2.59607423630093,3.06386442561913,1.15802346047718e-06,0.00942956895549243,0.00218497904068769,4.82712937209434e-06,0.0261165942229106,0.00667610248768323
MDK,vsBoth,2043,3,2,27.21715910478,1.22989771276701e-06,1.83819628287549e-06,-5.09573404281499,-4.67536610341853,0.183433559566221,3.4739254467582e-07,2.93429677103056e-06,0.854457845845875,1.49401322205921e-06,1.18857481392749e-05,1
NSA2,vsBoth,2043,3,2,27.1510086493399,1.2712570744162e-06,1.89833535804258e-06,-4.85896265963827,-2.61403545362531,3.03062308847946,1.18002384085107e-06,0.008947975083133,0.00244049689727082,4.91437030307983e-06,0.0248816539770636,0.00740911760042884
SLC39A6,vsBoth,2043,3,2,26.8102361263691,1.50740931930696e-06,2.24433675986697e-06,-4.41771103095878,-5.13613656459204,-1.51786361753321,9.9751660025897e-06,2.80443902149912e-07,0.129048783421937,3.89938951385944e-05,1.21091576325226e-06,0.29455564411655
CAPG,vsBoth,2043,3,2,26.5897037407285,1.68313594542489e-06,2.50070292557241e-06,-2.3550753419946,-4.70680829513369,-3.85791312687546,0.0185189504832928,2.51625329912609e-06,0.000114359277700219,0.04869617878003,1.02444265234539e-05,0.000408143168108075
WBP1,vsBoth,2043,3,2,26.5272096547751,1.73655928056305e-06,2.57881120785673e-06,-4.82299012700763,-2.6326821442238,2.94934167035468,1.41421973557951e-06,0.00847135861030377,0.00318451697943733,5.86442000340807e-06,0.0236627150789384,0.00950073455914082
TIMMDC1,vsBoth,2043,3,2,26.2710297177309,1.97386924279562e-06,2.9244601743411e-06,-4.78380965966408,-2.58149581227433,2.97152848095238,1.72003573110494e-06,0.00983731848822345,0.00296321388242933,7.09089625396498e-06,0.0271543733446553,0.00888286379176779
MYL12A,vsBoth,2043,3,2,25.8684060515097,2.41405409722138e-06,3.56293951158185e-06,-5.02713140317978,-3.43931455052268,1.99760927897036,4.97871212921444e-07,0.000583189193334525,0.0457590364883249,2.12308824326371e-06,0.00193065892571754,0.112928640802697
PYCR1,vsBoth,2043,3,2,25.3574552198861,3.11672555161782e-06,4.57835193785179e-06,-4.63911911234774,-2.39453514050296,3.05026237542544,3.49897356963695e-06,0.0166414487161574,0.00228641528586758,1.41004103981259e-05,0.04410476687044,0.00696940098545214
USP14,vsBoth,2043,3,2,25.2950567828375,3.21549774899885e-06,4.72017438189024e-06,-4.49991057133989,-2.10595392134174,3.29434955309638,6.79820563386884e-06,0.035208355128747,0.000986497373155342,2.69015406837294e-05,0.0885987336429895,0.00317084738148687
TFF3,vsBoth,2043,3,2,25.140583111237,3.47369546349519e-06,5.09038391820365e-06,-2.65213704293155,-4.73086347372448,-3.46239787863348,0.0079984070673668,2.23566845538171e-06,0.000535385045236027,0.0224247093473304,9.14469305625554e-06,0.0017806486060406
WNK4,vsBoth,2043,3,2,24.8307707102667,4.05570772114589e-06,5.9187260521341e-06,-4.72130220044239,-2.68684535158526,2.7173245544145,2.34339455475804e-06,0.00721303399020757,0.00658120369440113,9.56755747456621e-06,0.0203711771655713,0.0186990960165642
EIF4H,vsBoth,2043,3,2,24.8011836164387,4.11615201398518e-06,6.00569578533772e-06,-4.52151399035047,-2.222220834238,3.14577397004315,6.13989011197982e-06,0.0262683851367764,0.00165647969032998,2.43718260131115e-05,0.0674275784120835,0.00515457448552905
ARL6IP1,vsBoth,2043,3,2,24.7055140548091,4.31783245823143e-06,6.29389533974158e-06,-4.76082215941136,-2.82116435894451,2.56689519914452,1.9280589312926e-06,0.00478496803015361,0.0102613620433091,7.92118792462083e-06,0.0138922823066499,0.0282300286041537
LAP3,vsBoth,2043,3,2,24.600002961196,4.55173772378455e-06,6.62846806026125e-06,-4.72945443895859,-2.7555579888386,2.6227943037384,2.25123967017387e-06,0.00585921173245503,0.00872119085290608,9.20633257095471e-06,0.016767934418283,0.0243075208520615
PARP14,vsBoth,2043,3,2,24.0318524372751,6.04713338641262e-06,8.76759909683444e-06,-4.36064248872388,-2.00136515350549,3.25342400888601,1.29681101521031e-05,0.0453530530845193,0.00114023218031214,5.02440103619598e-05,0.112007064518318,0.00362938415157008
SET,vsBoth,2043,3,2,23.6712999368528,7.24173334139331e-06,1.04645588521476e-05,-4.706537448505,-2.90109989006825,2.36402584570028,2.51959717957853e-06,0.00371855320189859,0.0180775513719368,1.02572817951868e-05,0.0109885672650081,0.0476173966462597
CERS4,vsBoth,2043,3,2,23.3317315847753,8.58180930155934e-06,1.23521894386642e-05,-4.29798069138631,-1.97464943849475,3.20350809681499,1.72361173698223e-05,0.0483079444906374,0.00135764222421115,6.61745724003975e-05,0.118792999309446,0.00427493041527821
CALCOCO2,vsBoth,2043,3,2,23.0734592546241,9.76476921987668e-06,1.40158679778666e-05,-4.44738547164287,-2.33474490726826,2.86352991197685,8.69217755692043e-06,0.0195567507901788,0.00418949255631267,3.41337105973552e-05,0.051217137239252,0.0122787087093166
PRKAR1A,vsBoth,2043,3,2,22.8333819284635,1.10101722307544e-05,1.57735595816679e-05,-4.36789194066385,-2.19593786750637,2.96267487808052,1.25451531879606e-05,0.0280963908660181,0.00304978512649432,4.86772460227056e-05,0.0718350940047889,0.00912697072270718
EIF4A2,vsBoth,2043,3,2,22.7891929535117,1.12561436431937e-05,1.61215896829665e-05,-4.47082632378924,-2.44148356855512,2.73238635027462,7.79179556731375e-06,0.0146270539534584,0.00628773601872782,3.06899173672428e-05,0.0391106362486236,0.0179197546554237
ALB,vsBoth,2043,3,2,22.7777037172627,1.13209919760962e-05,1.62100886594521e-05,-4.51613853218288,-2.5582472764758,2.6175809657491,6.29774734046645e-06,0.0105201256001078,0.00885554769854057,2.49786139651704e-05,0.0289000246310493,0.0246486122705291
TAF7,vsBoth,2043,3,2,22.4839111107012,1.31123561421256e-05,1.87219722075077e-05,-4.39675055685729,-2.31992717344332,2.81271013774215,1.09883501582945e-05,0.0203448173101802,0.00491259129953417,4.28146631353553e-05,0.0531444629850778,0.0142365312989133
SURF4,vsBoth,2043,3,2,22.3302720590391,1.41593407282848e-05,2.017746498164e-05,-4.60907775956078,-2.94413064794965,2.15540795095383,4.04459052513561e-06,0.00323863253614392,0.0311299247259844,1.62397287085538e-05,0.00965224372296854,0.0790148287658897
DNAJB1,vsBoth,2043,3,2,22.2314682788938,1.48764052642743e-05,2.11736873745323e-05,-4.36098171920191,-2.28135891581609,2.82032706526192,1.29480185351262e-05,0.0225272170609529,0.00479747242973123,5.016969817313e-05,0.0584541618772965,0.0139256484956033
SPP1,vsBoth,2043,3,2,22.0287203754278,1.64635750887195e-05,2.33997307015765e-05,-4.67133686760111,-3.35993034070652,1.6022117699425,2.99245707057307e-06,0.000779621271277517,0.109108788225079,1.21142021764083e-05,0.00254001025488012,0.252428721379508
TUBA1C,vsBoth,2043,3,2,21.5143504489306,2.12920834262322e-05,3.01171477575985e-05,-4.60264334866925,-3.23181261618688,1.70053724905699,4.17162247680785e-06,0.00123007690763705,0.0890299160998368,1.67339154360451e-05,0.00389688364339418,0.209184389883443
ADRM1,vsBoth,2043,3,2,21.3479664451534,2.31391811737023e-05,3.26753285665008e-05,-4.51622262164702,-2.91351803468554,2.06754030597062,6.29524831282738e-06,0.00357381193418667,0.0386832703236894,2.49705014146624e-05,0.0105858528819551,0.096706418916212
FLOT2,vsBoth,2043,3,2,21.1362419501756,2.5723104167108e-05,3.62348510267865e-05,-4.18099083267329,-2.06625229597152,2.891220686165,2.90241567084569e-05,0.0388046632226439,0.00383748541509156,0.000109357634462338,0.0969746609655502,0.0113145078573196
CALR,vsBoth,2043,3,2,21.1012403308769,2.61772416122396e-05,3.68672237731197e-05,-4.58414993409502,-3.39242151425024,1.42488079652845,4.55837072171315e-06,0.000692777759977065,0.154191661577128,1.82348079946206e-05,0.00227471122764123,0.347115693421596
JUNB,vsBoth,2043,3,2,20.7904589626651,3.05780085769258e-05,4.29367891295734e-05,-4.04578176416041,-4.47198349995157,-1.0312085668045,5.21487987099212e-05,7.74974083094978e-06,0.302443024156746,0.000192120907314698,3.05330136925631e-05,0.64002436744777
IER3,vsBoth,2043,3,2,20.6711014125822,3.2458418898494e-05,4.55139115074908e-05,-4.51492262986903,-3.85753849913912,0.603760623835552,6.33398861435409e-06,0.000114534643243331,0.546002802039328,2.51169274035377e-05,0.000408689543801757,1
PCSK1N,vsBoth,2043,3,2,20.6105230101093,3.34565992097979e-05,4.68856756804591e-05,-2.25684579050287,-4.22477777650415,-3.25455618034547,0.0240177123498477,2.391766736863e-05,0.001135696948925,0.0620322334170898,9.06634586212294e-05,0.00361578476815477
TTC39A,vsBoth,2043,3,2,20.5990099845258,3.36497479493425e-05,4.71532354616291e-05,-4.12607101127996,-2.03672717913281,2.85693403436316,3.69013367956111e-05,0.0416773892958111,0.00427754726607149,0.000137913985780664,0.103561313488562,0.0125181196083598
RCN1,vsBoth,2043,3,2,19.5280052566932,5.74840736603716e-05,7.96571997791555e-05,-4.33351371293572,-2.83995169273372,1.91528861237243,1.46748135319002e-05,0.00451203660144288,0.055455707052336,5.66293070702408e-05,0.0131539930453801,0.135024724155739
TM9SF1,vsBoth,2043,3,2,19.3078196397628,6.41741664572387e-05,8.86555154673464e-05,-4.33923284108721,-2.9527756603214,1.74890407704148,1.42980969082287e-05,0.00314930744426216,0.0803076017351833,5.52065408401052e-05,0.0094012950247826,0.190274260929383
SAP18,vsBoth,2043,3,2,19.2281807389854,6.67811054823351e-05,9.22088942134639e-05,-4.00976979827175,-2.01844399708877,2.71581655497178,6.07779721284045e-05,0.0435450411384514,0.00661125393421852,0.000222334199364385,0.107846715159726,0.0187795366681352
CYSTM1,vsBoth,2043,3,2,19.2122746968989,6.7314334600142e-05,9.29088553916684e-05,-4.14254627871471,-2.336250005783,2.41710224224971,3.43471031218634e-05,0.0194782154657394,0.0156446220456861,0.000128638629940794,0.0510211712237632,0.041637296967544
EMC2,vsBoth,2043,3,2,19.1932585143268,6.7957417840703e-05,9.37720376465199e-05,-4.14316101970414,-2.34200945262965,2.40907888006572,3.42551253419529e-05,0.0191802291401788,0.0159928409765431,0.00012832907638484,0.0503172496802974,0.0425003591325659
CLDN4,vsBoth,2043,3,2,19.1387445324453,6.98352077583074e-05,9.6312990119643e-05,-4.00375557355354,-2.02104265050481,2.70303068293688,6.23447801675288e-05,0.0432753501976325,0.00687104033512895,0.00022785379985004,0.107215082382426,0.0194712491869253
IDI1,vsBoth,2043,3,2,18.9631979334126,7.62419313294339e-05,0.000104923584732783,-4.27683715295449,-2.82424163195725,1.85704906176104,1.89567368439598e-05,0.00473926409536487,0.0633041742948928,7.2522562054415e-05,0.0137690305534289,0.152608722896163
NR4A1,vsBoth,2043,3,2,18.8722018728231,7.97909126617936e-05,0.000109686639079876,-4.18278909369845,-3.99739884821236,-0.0966834720416501,2.8795450168779e-05,6.4042342907657e-05,0.922977765732119,0.000108510766008781,0.000233856091482624,1
DUS1L,vsBoth,2043,3,2,18.774419113166,8.37889386183541e-05,0.00011505581669095,-4.26685322654538,-2.85758402136598,1.79087107561192,1.98249494483625e-05,0.00426879601592255,0.0733139862255762,7.57282801829052e-05,0.0124951665993321,0.174878447642599
SLC38A10,vsBoth,2043,3,2,18.6965944999047,8.71136256094274e-05,0.000119481868413008,-3.53341865273379,-4.3157951255593,-1.53576190823102,0.000410222309536138,1.59029424214487e-05,0.124596785239726,0.00138257879047926,6.1201255865638e-05,0.285156768813584
SLC35B1,vsBoth,2043,3,2,18.6653009189231,8.84873937621854e-05,0.000121326837166297,-4.01248677586481,-2.12887529944126,2.54876363590539,6.00824458025984e-05,0.0332645788796895,0.0108105542182011,0.000219968102738536,0.0840648032621839,0.02963595699179
SPTSSA,vsBoth,2043,3,2,18.5698199243243,9.28142882175758e-05,0.000127127994384836,-4.24580317888426,-3.77362384758898,0.341649144176753,2.17811769066395e-05,0.000160893291060105,0.732614948470198,8.28786880719663e-05,0.000566072886744162,1
WARS,vsBoth,2043,3,2,18.5474865390006,9.38565251885727e-05,0.00012851403962372,-4.30555135463342,-3.29769161770863,1.16570810971304,1.66570341312745e-05,0.000974831340464811,0.243732480196005,6.40227488807957e-05,0.00313646342673282,0.525953059428764
RPL7,vsBoth,2043,3,2,18.4991093745621,9.61544613335478e-05,0.000131575543314309,-3.98356809576841,-2.09369070060837,2.56112018719932,6.78882067842975e-05,0.036287541869401,0.0104335254856409,0.000247423588309268,0.0910895409822741,0.0286778676136831
OCIAD2,vsBoth,2043,3,2,18.430288832873,9.95207476504824e-05,0.000136058960115622,-4.19218256582671,-2.69221878696694,1.93816945014098,2.76283514710058e-05,0.00709783655435268,0.0526025525877146,0.00010421977647821,0.0200653954752087,0.128566888887623
NME1,vsBoth,2043,3,2,18.31827463225,0.000105253659530001,0.000143674328398546,-4.15149971746693,-2.58811815918952,2.04010927496679,3.3030367273144e-05,0.00965018717934501,0.0413394431393191,0.000123969574256104,0.0266793020140566,0.102786534834252
ALKBH7,vsBoth,2043,3,2,18.2911410966035,0.000106691341790865,0.000145561837719047,-4.27509582206344,-3.25974911409299,1.18009655859217,1.91055105483002e-05,0.0011151080540606,0.237961813212548,7.30714092982653e-05,0.00355496395967287,0.5149540040286
MAPK1IP1L,vsBoth,2043,3,2,18.0561887095682,0.000119990935590139,0.000163328484773558,-4.20498688420093,-2.89821562278799,1.63782167815786,2.61097297599559e-05,0.00375292477412576,0.101458898021805,9.86941330110569e-05,0.0110829975463801,0.236049857674131
PIN1,vsBoth,2043,3,2,17.9688257234948,0.000125348479715857,0.000170435027280705,-4.22199854840386,-3.05716103646647,1.41646588941693,2.42145669780085e-05,0.00223444198280563,0.156639144375704,9.17383594698532e-05,0.00681701720992979,0.352049530971224
EIF2AK1,vsBoth,2043,3,2,17.620154924748,0.000149221696424211,0.000202104607427821,-3.870055414742,-2.00271056790523,2.53664173583211,0.000108810617448287,0.0452083638221295,0.011192142661092,0.000389071821932149,0.111682435069612,0.0306010481143031
HIST3H2A,vsBoth,2043,3,2,17.5742963116227,0.000152682774873661,0.000206699838823026,-3.88981513307908,-2.05719833647602,2.48104980099123,0.000100320616417825,0.0396671515065426,0.0130996069688797,0.000359906668194144,0.0989413942145246,0.0353094738746885
SLC44A2,vsBoth,2043,3,2,17.4779548349024,0.000160217639932895,0.000216734376642667,-4.12171820634713,-2.77833656000602,1.7021555428455,3.7605703367134e-05,0.00546379926581228,0.0887262141686736,0.000140412992547858,0.0157205251574602,0.208524218978714
EIF4E,vsBoth,2043,3,2,17.2235305585264,0.000181952429893505,0.000245353432398371,-4.14709207157922,-3.13649418198569,1.18448710076192,3.36724677880291e-05,0.00170980829215542,0.236220299469726,0.000126283798931953,0.00530731898908266,0.511587589078203
REX1BD,vsBoth,2043,3,2,17.0418310409468,0.000199256918044339,0.000268056876676233,-3.45140478815705,-4.10955205596742,-1.33585892121661,0.000557676481611036,3.96427346428734e-05,0.181595389922758,0.00185076234497756,0.000147698300100333,0.402485872474664
TKT,vsBoth,2043,3,2,16.9401752974481,0.000209646527307213,0.000281676403174377,-4.11059071545513,-3.33725865836405,0.820412358728834,3.94648193686453e-05,0.000846091672488295,0.411981072456243,0.000147084117040926,0.00274535899672517,0.846317826172102
GLRX,vsBoth,2043,3,2,16.8288905815343,0.000221642398866578,0.000297360401364722,-3.97312037156948,-2.46110913576095,1.97692495309808,7.09371776572504e-05,0.0138508226322459,0.0480501137675899,0.000258108540915236,0.0371578458411805,0.118206501104948
SLC7A2,vsBoth,2043,3,2,16.7985149780034,0.000225034352642775,0.000301796545166651,-2.65122668308059,-4.02361473896073,-2.36849690274246,0.00801999944718585,5.73116425533909e-05,0.0178605299283553,0.0224795218235512,0.000210226712828792,0.0470908180953387
CLDN3,vsBoth,2043,3,2,16.4272257594148,0.000270940076975226,0.000362101635808744,-3.93259499509442,-2.45488318626943,1.92752797592397,8.40337540553156e-05,0.0140930375604163,0.05391386504448,0.000303773163342798,0.0377653064347186,0.131520775904466
MRPL24,vsBoth,2043,3,2,16.3527337309897,0.000281221802993464,0.000375251471923877,-3.86187445001133,-2.26293249409166,2.12175052839469,0.000112520389629621,0.0236398509538542,0.0338586930256399,0.000401814735096202,0.0611308820776074,0.0854602851661464
MRPL3,vsBoth,2043,3,2,16.2819533080692,0.00029135250863353,0.000388427266131586,-3.77231603692791,-2.04738360550584,2.3250731916001,0.000161739210003961,0.0406204347961279,0.020068046858612,0.000568721928929221,0.10116030547733,0.0524837540402642
CYTH2,vsBoth,2043,3,2,16.1182986436615,0.000316195671681065,0.000420886234330694,-3.82046012777245,-3.75261132214861,-0.245461169483534,0.000133202938731003,0.000175002077607466,0.806099370858007,0.000472089534447837,0.000612735472287091,1
